"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Oregon"	"41"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	14	114782	Unreliable
	"Oregon"	"41"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	27	114782	23.5
	"Oregon"	"41"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	53	114782	46.2
	"Oregon"	"41"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	15	114782	Unreliable
	"Oregon"	"41"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	11	114782	Unreliable
	"Oregon"	"41"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	11	114782	Unreliable
	"Oregon"	"41"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	10	114782	Unreliable
	"Oregon"	"41"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	10	114782	Unreliable
	"Oregon"	"41"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	70	114782	61.0
	"Oregon"	"41"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	33	114782	28.8
	"Oregon"	"41"	"16 years"	"16"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	126502	Unreliable
	"Oregon"	"41"	"18 years"	"18"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12	126742	Unreliable
	"Oregon"	"41"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	10	126742	Unreliable
	"Oregon"	"41"	"19 years"	"19"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	124651	Unreliable
	"Oregon"	"41"	"19 years"	"19"	"Intentional self-harm by handgun discharge"	"X72"	11	124651	Unreliable
	"Oregon"	"41"	"19 years"	"19"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	12	124651	Unreliable
	"Oregon"	"41"	"20 years"	"20"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	128322	16.4
	"Oregon"	"41"	"20 years"	"20"	"Intentional self-harm by handgun discharge"	"X72"	13	128322	Unreliable
	"Oregon"	"41"	"20 years"	"20"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11	128322	Unreliable
	"Oregon"	"41"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	130239	Unreliable
	"Oregon"	"41"	"21 years"	"21"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	19	130239	Unreliable
	"Oregon"	"41"	"21 years"	"21"	"Intentional self-harm by handgun discharge"	"X72"	30	130239	23.0
	"Oregon"	"41"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	134581	Unreliable
