"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	22	544857	4.0
	"Florida"	"12"	"< 1 year"	"0"	"Septicaemia, unspecified"	"A41.9"	21	544857	3.9
	"Florida"	"12"	"< 1 year"	"0"	"Other secondary pulmonary hypertension"	"I27.2"	10	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by maternal hypertensive disorders"	"P00.0"	13	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	73	544857	13.4
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	100	544857	18.4
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by multiple pregnancy"	"P01.5"	15	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by other maternal complications of pregnancy"	"P01.8"	14	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	48	544857	8.8
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by placental transfusion syndromes"	"P02.3"	13	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	65	544857	11.9
	"Florida"	"12"	"< 1 year"	"0"	"Slow fetal growth, unspecified"	"P05.9"	23	544857	4.2
	"Florida"	"12"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	320	544857	58.7
	"Florida"	"12"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	101	544857	18.5
	"Florida"	"12"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	36	544857	6.6
	"Florida"	"12"	"< 1 year"	"0"	"Birth asphyxia, unspecified"	"P21.9"	12	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	47	544857	8.6
	"Florida"	"12"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	18	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	35	544857	6.4
	"Florida"	"12"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	47	544857	8.6
	"Florida"	"12"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	48	544857	8.8
	"Florida"	"12"	"< 1 year"	"0"	"Sepsis of newborn due to Escherichia coli"	"P36.4"	15	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Other bacterial sepsis of newborn"	"P36.8"	14	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	95	544857	17.4
	"Florida"	"12"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	34	544857	6.2
	"Florida"	"12"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	59	544857	10.8
	"Florida"	"12"	"< 1 year"	"0"	"Perinatal intestinal perforation"	"P78.0"	17	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	26	544857	4.8
	"Florida"	"12"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	29	544857	5.3
	"Florida"	"12"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	40	544857	7.3
	"Florida"	"12"	"< 1 year"	"0"	"Holoprosencephaly"	"Q04.2"	13	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Other reduction deformities of brain"	"Q04.3"	10	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Tetralogy of Fallot"	"Q21.3"	11	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	30	544857	5.5
	"Florida"	"12"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	54	544857	9.9
	"Florida"	"12"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	27	544857	5.0
	"Florida"	"12"	"< 1 year"	"0"	"Renal agenesis, unspecified"	"Q60.2"	15	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Polycystic kidney, unspecified"	"Q61.3"	18	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	23	544857	4.2
	"Florida"	"12"	"< 1 year"	"0"	"Exomphalos"	"Q79.2"	10	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	21	544857	3.9
	"Florida"	"12"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	11	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Down syndrome, unspecified"	"Q90.9"	12	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	72	544857	13.2
	"Florida"	"12"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	36	544857	6.6
	"Florida"	"12"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	140	544857	25.7
	"Florida"	"12"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	125	544857	22.9
	"Florida"	"12"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	151	544857	27.7
	"Florida"	"12"	"< 1 year"	"0"	"Unspecified threat to breathing"	"W84"	11	544857	Unreliable
	"Florida"	"12"	"< 1 year"	"0"	"Assault by unspecified means"	"Y09"	11	544857	Unreliable
	"Florida"	"12"	"1 year"	"1"	"Other ill-defined and unspecified causes of mortality"	"R99"	10	552032	Unreliable
	"Florida"	"12"	"1 year"	"1"	"Drowning and submersion while in swimming-pool"	"W67"	20	552032	3.6
	"Florida"	"12"	"2 years"	"2"	"Drowning and submersion while in swimming-pool"	"W67"	25	557923	4.5
	"Florida"	"12"	"3 years"	"3"	"Drowning and submersion while in swimming-pool"	"W67"	12	559570	Unreliable
	"Florida"	"12"	"14 years"	"14"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	582682	Unreliable
	"Florida"	"12"	"15 years"	"15"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	585593	Unreliable
	"Florida"	"12"	"16 years"	"16"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	591953	Unreliable
	"Florida"	"12"	"17 years"	"17"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	11	596980	Unreliable
	"Florida"	"12"	"17 years"	"17"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	596980	Unreliable
	"Florida"	"12"	"18 years"	"18"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	12	583276	Unreliable
	"Florida"	"12"	"18 years"	"18"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	13	583276	Unreliable
	"Florida"	"12"	"18 years"	"18"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12	583276	Unreliable
	"Florida"	"12"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	14	583276	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	11	573830	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	14	573830	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	18	573830	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	573830	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	573830	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	573830	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	14	573830	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	12	573830	Unreliable
	"Florida"	"12"	"20 years"	"20"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	21	591568	3.5
	"Florida"	"12"	"20 years"	"20"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	15	591568	Unreliable
	"Florida"	"12"	"20 years"	"20"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	591568	3.4
	"Florida"	"12"	"20 years"	"20"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	591568	4.2
	"Florida"	"12"	"20 years"	"20"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	591568	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	10	603204	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	22	603204	3.6
	"Florida"	"12"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	603204	5.0
	"Florida"	"12"	"21 years"	"21"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	603204	3.5
	"Florida"	"12"	"21 years"	"21"	"Assault by other and unspecified firearm discharge"	"X95"	24	603204	4.0
	"Florida"	"12"	"22 years"	"22"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	17	619093	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	14	619093	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	619093	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	619093	4.8
	"Florida"	"12"	"22 years"	"22"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30	619093	4.8
	"Florida"	"12"	"22 years"	"22"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12	619093	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Assault by other and unspecified firearm discharge"	"X95"	10	619093	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	17	633966	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	42	633966	6.6
	"Florida"	"12"	"23 years"	"23"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	42	633966	6.6
	"Florida"	"12"	"23 years"	"23"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	18	633966	Unreliable
