"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	15	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	27	180995	14.9
	"Massachusetts"	"25"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	16	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	113	180995	62.4
	"Massachusetts"	"25"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	39	180995	21.5
	"Massachusetts"	"25"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	22	180995	12.2
	"Massachusetts"	"25"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	14	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	14	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	18	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	10	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	10	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	14	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	19	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	11	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	10	180995	Unreliable
	"Massachusetts"	"25"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	55	180995	30.4
	"Massachusetts"	"25"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	46	180995	25.4
	"Massachusetts"	"25"	"17 years"	"17"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	213551	Unreliable
	"Massachusetts"	"25"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	12	213551	Unreliable
	"Massachusetts"	"25"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16	242541	Unreliable
	"Massachusetts"	"25"	"18 years"	"18"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	242541	Unreliable
	"Massachusetts"	"25"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	17	242541	Unreliable
	"Massachusetts"	"25"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	262361	Unreliable
	"Massachusetts"	"25"	"19 years"	"19"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	262361	Unreliable
	"Massachusetts"	"25"	"19 years"	"19"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	262361	Unreliable
	"Massachusetts"	"25"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	24	262361	9.1
