"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	20	121363	16.5
	"Utah"	"49"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	25	121363	20.6
	"Utah"	"49"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	16	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	17	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	56	121363	46.1
	"Utah"	"49"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	19	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	10	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	10	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	10	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	10	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	14	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	19	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	14	121363	Unreliable
	"Utah"	"49"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	34	121363	28.0
	"Utah"	"49"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	18	121363	Unreliable
	"Utah"	"49"	"27 years"	"27"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	119087	Unreliable
