"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	17	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Septicaemia, unspecified"	"A41.9"	17	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	13	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	20	146179	13.7
	"Alabama"	"01"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	17	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	176	146179	120.4
	"Alabama"	"01"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	48	146179	32.8
	"Alabama"	"01"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	31	146179	21.2
	"Alabama"	"01"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	13	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	11	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	12	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	14	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	35	146179	23.9
	"Alabama"	"01"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	10	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	17	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	15	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	26	146179	17.8
	"Alabama"	"01"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	13	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	17	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	27	146179	18.5
	"Alabama"	"01"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	10	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	13	146179	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	92	146179	62.9
	"Alabama"	"01"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	153	146179	104.7
	"Alabama"	"01"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	39	146179	26.7
	"Alabama"	"01"	"2 years"	"2"	"Drowning and submersion while in swimming-pool"	"W67"	10	150625	Unreliable
	"Alabama"	"01"	"15 years"	"15"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	158675	Unreliable
	"Alabama"	"01"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	23	160823	14.3
	"Alabama"	"01"	"16 years"	"16"	"Assault by other and unspecified firearm discharge"	"X95"	10	160823	Unreliable
	"Alabama"	"01"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	27	161303	16.7
	"Alabama"	"01"	"17 years"	"17"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	161303	Unreliable
	"Alabama"	"01"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	22	161303	13.6
	"Alabama"	"01"	"18 years"	"18"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	10	159526	Unreliable
	"Alabama"	"01"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	41	159526	25.7
	"Alabama"	"01"	"18 years"	"18"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	159526	Unreliable
	"Alabama"	"01"	"18 years"	"18"	"Assault by handgun discharge"	"X93"	18	159526	Unreliable
	"Alabama"	"01"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	67	159526	42.0
	"Alabama"	"01"	"19 years"	"19"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	16	160289	Unreliable
	"Alabama"	"01"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	41	160289	25.6
	"Alabama"	"01"	"19 years"	"19"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	160289	Unreliable
	"Alabama"	"01"	"19 years"	"19"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	28	160289	17.5
	"Alabama"	"01"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	70	160289	43.7
	"Alabama"	"01"	"20 years"	"20"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11	159414	Unreliable
	"Alabama"	"01"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	37	159414	23.2
	"Alabama"	"01"	"20 years"	"20"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	159414	Unreliable
	"Alabama"	"01"	"20 years"	"20"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	159414	Unreliable
	"Alabama"	"01"	"20 years"	"20"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	19	159414	Unreliable
	"Alabama"	"01"	"20 years"	"20"	"Assault by other and unspecified firearm discharge"	"X95"	66	159414	41.4
	"Alabama"	"01"	"21 years"	"21"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11	161490	Unreliable
	"Alabama"	"01"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	27	161490	16.7
	"Alabama"	"01"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	161490	Unreliable
	"Alabama"	"01"	"21 years"	"21"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	161490	Unreliable
	"Alabama"	"01"	"21 years"	"21"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12	161490	Unreliable
	"Alabama"	"01"	"21 years"	"21"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	24	161490	14.9
	"Alabama"	"01"	"21 years"	"21"	"Assault by handgun discharge"	"X93"	10	161490	Unreliable
	"Alabama"	"01"	"21 years"	"21"	"Assault by other and unspecified firearm discharge"	"X95"	70	161490	43.3
	"Alabama"	"01"	"22 years"	"22"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	12	165356	Unreliable
	"Alabama"	"01"	"22 years"	"22"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	37	165356	22.4
	"Alabama"	"01"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	165356	12.1
	"Alabama"	"01"	"22 years"	"22"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	165356	12.1
	"Alabama"	"01"	"22 years"	"22"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	20	165356	12.1
	"Alabama"	"01"	"22 years"	"22"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	25	165356	15.1
	"Alabama"	"01"	"22 years"	"22"	"Assault by handgun discharge"	"X93"	17	165356	Unreliable
	"Alabama"	"01"	"22 years"	"22"	"Assault by other and unspecified firearm discharge"	"X95"	66	165356	39.9
	"Alabama"	"01"	"23 years"	"23"	"Other ill-defined and unspecified causes of mortality"	"R99"	10	167219	Unreliable
	"Alabama"	"01"	"23 years"	"23"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	42	167219	25.1
	"Alabama"	"01"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	167219	13.8
	"Alabama"	"01"	"23 years"	"23"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	167219	Unreliable
	"Alabama"	"01"	"23 years"	"23"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12	167219	Unreliable
	"Alabama"	"01"	"23 years"	"23"	"Intentional self-harm by handgun discharge"	"X72"	11	167219	Unreliable
	"Alabama"	"01"	"23 years"	"23"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	29	167219	17.3
	"Alabama"	"01"	"23 years"	"23"	"Assault by other and unspecified firearm discharge"	"X95"	64	167219	38.3
	"Alabama"	"01"	"24 years"	"24"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	37	167766	22.1
	"Alabama"	"01"	"24 years"	"24"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	167766	11.9
	"Alabama"	"01"	"24 years"	"24"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	167766	11.9
	"Alabama"	"01"	"24 years"	"24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	19	167766	Unreliable
	"Alabama"	"01"	"24 years"	"24"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	23	167766	13.7
	"Alabama"	"01"	"24 years"	"24"	"Assault by handgun discharge"	"X93"	15	167766	Unreliable
	"Alabama"	"01"	"24 years"	"24"	"Assault by other and unspecified firearm discharge"	"X95"	50	167766	29.8
	"Alabama"	"01"	"25 years"	"25"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	10	168554	Unreliable
	"Alabama"	"01"	"25 years"	"25"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	34	168554	20.2
	"Alabama"	"01"	"25 years"	"25"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	168554	13.1
	"Alabama"	"01"	"25 years"	"25"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	168554	13.6
	"Alabama"	"01"	"25 years"	"25"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	14	168554	Unreliable
	"Alabama"	"01"	"25 years"	"25"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	36	168554	21.4
	"Alabama"	"01"	"25 years"	"25"	"Assault by other and unspecified firearm discharge"	"X95"	73	168554	43.3
	"Alabama"	"01"	"26 years"	"26"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	30	170792	17.6
	"Alabama"	"01"	"26 years"	"26"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	170792	15.2
	"Alabama"	"01"	"26 years"	"26"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	170792	11.7
	"Alabama"	"01"	"26 years"	"26"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	22	170792	12.9
	"Alabama"	"01"	"26 years"	"26"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	18	170792	Unreliable
	"Alabama"	"01"	"26 years"	"26"	"Assault by handgun discharge"	"X93"	14	170792	Unreliable
	"Alabama"	"01"	"26 years"	"26"	"Assault by other and unspecified firearm discharge"	"X95"	66	170792	38.6
	"Alabama"	"01"	"27 years"	"27"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	33	168957	19.5
	"Alabama"	"01"	"27 years"	"27"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	168957	17.8
	"Alabama"	"01"	"27 years"	"27"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31	168957	18.3
	"Alabama"	"01"	"27 years"	"27"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	22	168957	13.0
	"Alabama"	"01"	"27 years"	"27"	"Intentional self-harm by handgun discharge"	"X72"	10	168957	Unreliable
	"Alabama"	"01"	"27 years"	"27"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	29	168957	17.2
	"Alabama"	"01"	"27 years"	"27"	"Assault by handgun discharge"	"X93"	10	168957	Unreliable
	"Alabama"	"01"	"27 years"	"27"	"Assault by other and unspecified firearm discharge"	"X95"	63	168957	37.3
	"Alabama"	"01"	"28 years"	"28"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	10	166376	Unreliable
	"Alabama"	"01"	"28 years"	"28"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	34	166376	20.4
	"Alabama"	"01"	"28 years"	"28"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	166376	18.0
	"Alabama"	"01"	"28 years"	"28"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	166376	16.8
	"Alabama"	"01"	"28 years"	"28"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	18	166376	Unreliable
	"Alabama"	"01"	"28 years"	"28"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	166376	Unreliable
	"Alabama"	"01"	"28 years"	"28"	"Assault by other and unspecified firearm discharge"	"X95"	56	166376	33.7
	"Alabama"	"01"	"29 years"	"29"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	33	161275	20.5
	"Alabama"	"01"	"29 years"	"29"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	161275	Unreliable
	"Alabama"	"01"	"29 years"	"29"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	161275	15.5
	"Alabama"	"01"	"29 years"	"29"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	161275	17.4
	"Alabama"	"01"	"29 years"	"29"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	22	161275	13.6
	"Alabama"	"01"	"29 years"	"29"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	23	161275	14.3
	"Alabama"	"01"	"29 years"	"29"	"Assault by handgun discharge"	"X93"	11	161275	Unreliable
	"Alabama"	"01"	"29 years"	"29"	"Assault by other and unspecified firearm discharge"	"X95"	51	161275	31.6
	"Alabama"	"01"	"30 years"	"30"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	12	156972	Unreliable
	"Alabama"	"01"	"30 years"	"30"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	29	156972	18.5
	"Alabama"	"01"	"30 years"	"30"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	156972	15.3
	"Alabama"	"01"	"30 years"	"30"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	32	156972	20.4
	"Alabama"	"01"	"30 years"	"30"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	17	156972	Unreliable
