"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	13	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	10	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	21	139878	15.0
	"Alabama"	"01"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	13	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	111	139878	79.4
	"Alabama"	"01"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	27	139878	19.3
	"Alabama"	"01"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	24	139878	17.2
	"Alabama"	"01"	"< 1 year"	"0"	"Bronchopulmonary dysplasia originating in the perinatal period"	"P27.1"	17	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	10	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	25	139878	17.9
	"Alabama"	"01"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	10	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	21	139878	15.0
	"Alabama"	"01"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	10	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	15	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	23	139878	16.4
	"Alabama"	"01"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	12	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	17	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	15	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	14	139878	Unreliable
	"Alabama"	"01"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	20	139878	14.3
	"Alabama"	"01"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	87	139878	62.2
	"Alabama"	"01"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	111	139878	79.4
	"Alabama"	"01"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	28	139878	20.0
	"Alabama"	"01"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	155493	Unreliable
	"Alabama"	"01"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	156974	Unreliable
	"Alabama"	"01"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	20	155444	12.9
	"Alabama"	"01"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	157607	Unreliable
