"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	28	205292	13.6
	"Arizona"	"04"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	12	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	19	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	99	205292	48.2
	"Arizona"	"04"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	28	205292	13.6
	"Arizona"	"04"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	10	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	26	205292	12.7
	"Arizona"	"04"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	14	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	15	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	13	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	18	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	11	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	10	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	27	205292	13.2
	"Arizona"	"04"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	14	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	11	205292	Unreliable
	"Arizona"	"04"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	34	205292	16.6
	"Arizona"	"04"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	20	205292	9.7
	"Arizona"	"04"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	23	205292	11.2
	"Arizona"	"04"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	89	205292	43.4
	"Arizona"	"04"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	22	205292	10.7
	"Arizona"	"04"	"< 1 year"	"0"	"Hanging, strangulation and suffocation, undetermined intent"	"Y20"	11	205292	Unreliable
	"Arizona"	"04"	"1 year"	"1"	"Other ill-defined and unspecified causes of mortality"	"R99"	10	207920	Unreliable
	"Arizona"	"04"	"2 years"	"2"	"Drowning and submersion while in swimming-pool"	"W67"	13	211694	Unreliable
	"Arizona"	"04"	"15 years"	"15"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	228629	Unreliable
	"Arizona"	"04"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	14	229327	Unreliable
	"Arizona"	"04"	"16 years"	"16"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	229327	Unreliable
	"Arizona"	"04"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	229404	Unreliable
	"Arizona"	"04"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	23	235299	9.8
	"Arizona"	"04"	"18 years"	"18"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	235299	Unreliable
	"Arizona"	"04"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	10	235299	Unreliable
	"Arizona"	"04"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	233714	Unreliable
	"Arizona"	"04"	"19 years"	"19"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	233714	Unreliable
	"Arizona"	"04"	"19 years"	"19"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	233714	Unreliable
	"Arizona"	"04"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16	231093	Unreliable
	"Arizona"	"04"	"20 years"	"20"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	231093	Unreliable
	"Arizona"	"04"	"20 years"	"20"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	231093	Unreliable
	"Arizona"	"04"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	232578	Unreliable
	"Arizona"	"04"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	232578	Unreliable
	"Arizona"	"04"	"21 years"	"21"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	232578	Unreliable
	"Arizona"	"04"	"22 years"	"22"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	235262	Unreliable
	"Arizona"	"04"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	235262	Unreliable
	"Arizona"	"04"	"22 years"	"22"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	235262	Unreliable
	"Arizona"	"04"	"22 years"	"22"	"Assault by other and unspecified firearm discharge"	"X95"	10	235262	Unreliable
	"Arizona"	"04"	"23 years"	"23"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	13	241864	Unreliable
	"Arizona"	"04"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	241864	10.3
	"Arizona"	"04"	"23 years"	"23"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	241864	Unreliable
	"Arizona"	"04"	"24 years"	"24"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	242783	Unreliable
	"Arizona"	"04"	"24 years"	"24"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	242783	Unreliable
	"Arizona"	"04"	"24 years"	"24"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	242783	Unreliable
	"Arizona"	"04"	"25 years"	"25"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	247620	Unreliable
	"Arizona"	"04"	"25 years"	"25"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	247620	Unreliable
	"Arizona"	"04"	"25 years"	"25"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	247620	10.1
	"Arizona"	"04"	"25 years"	"25"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	247620	Unreliable
	"Arizona"	"04"	"26 years"	"26"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	248945	Unreliable
	"Arizona"	"04"	"26 years"	"26"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	248945	Unreliable
	"Arizona"	"04"	"26 years"	"26"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	248945	8.8
	"Arizona"	"04"	"27 years"	"27"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	248314	Unreliable
	"Arizona"	"04"	"27 years"	"27"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	248314	8.5
	"Arizona"	"04"	"28 years"	"28"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	13	244863	Unreliable
	"Arizona"	"04"	"28 years"	"28"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	244863	Unreliable
	"Arizona"	"04"	"28 years"	"28"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	244863	9.8
	"Arizona"	"04"	"29 years"	"29"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	239312	Unreliable
	"Arizona"	"04"	"29 years"	"29"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	239312	8.8
	"Arizona"	"04"	"29 years"	"29"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	239312	8.8
	"Arizona"	"04"	"29 years"	"29"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	239312	Unreliable
	"Arizona"	"04"	"30 years"	"30"	"Alcoholic cirrhosis of liver"	"K70.3"	10	232703	Unreliable
	"Arizona"	"04"	"30 years"	"30"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16	232703	Unreliable
	"Arizona"	"04"	"30 years"	"30"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	232703	Unreliable
	"Arizona"	"04"	"30 years"	"30"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	232703	12.0
	"Arizona"	"04"	"31 years"	"31"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	10	228228	Unreliable
	"Arizona"	"04"	"31 years"	"31"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	228228	Unreliable
	"Arizona"	"04"	"31 years"	"31"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	228228	Unreliable
	"Arizona"	"04"	"31 years"	"31"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	228228	8.8
