"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	40	361100	11.1
	"Illinois"	"17"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	65	361100	18.0
	"Illinois"	"17"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	34	361100	9.4
	"Illinois"	"17"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	24	361100	6.6
	"Illinois"	"17"	"< 1 year"	"0"	"Slow fetal growth, unspecified"	"P05.9"	15	361100	Unreliable
	"Illinois"	"17"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	344	361100	95.3
	"Illinois"	"17"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	66	361100	18.3
	"Illinois"	"17"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	17	361100	Unreliable
	"Illinois"	"17"	"< 1 year"	"0"	"Birth asphyxia, unspecified"	"P21.9"	14	361100	Unreliable
	"Illinois"	"17"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	33	361100	9.1
	"Illinois"	"17"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	14	361100	Unreliable
	"Illinois"	"17"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	22	361100	6.1
	"Illinois"	"17"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	29	361100	8.0
	"Illinois"	"17"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	26	361100	7.2
	"Illinois"	"17"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	46	361100	12.7
	"Illinois"	"17"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	21	361100	5.8
	"Illinois"	"17"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	18	361100	Unreliable
	"Illinois"	"17"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	17	361100	Unreliable
