"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	10	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	17	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	14	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	10	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	80	137538	58.2
	"Kentucky"	"21"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	34	137538	24.7
	"Kentucky"	"21"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	14	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	15	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	12	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	12	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	11	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	11	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	11	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	18	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	17	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	16	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	18	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	11	137538	Unreliable
	"Kentucky"	"21"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	107	137538	77.8
	"Kentucky"	"21"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	59	137538	42.9
	"Kentucky"	"21"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	50	137538	36.4
	"Kentucky"	"21"	"< 1 year"	"0"	"Unspecified threat to breathing"	"W84"	11	137538	Unreliable
	"Kentucky"	"21"	"14 years"	"14"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	144741	Unreliable
	"Kentucky"	"21"	"15 years"	"15"	"Assault by other and unspecified firearm discharge"	"X95"	16	145298	Unreliable
	"Kentucky"	"21"	"16 years"	"16"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	146333	Unreliable
	"Kentucky"	"21"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	147993	Unreliable
	"Kentucky"	"21"	"17 years"	"17"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	147993	Unreliable
	"Kentucky"	"21"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	23	147993	15.5
	"Kentucky"	"21"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	28	146354	19.1
	"Kentucky"	"21"	"18 years"	"18"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	146354	Unreliable
	"Kentucky"	"21"	"18 years"	"18"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	22	146354	15.0
	"Kentucky"	"21"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	30	146354	20.5
	"Kentucky"	"21"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	20	149049	13.4
	"Kentucky"	"21"	"19 years"	"19"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	149049	Unreliable
	"Kentucky"	"21"	"19 years"	"19"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	149049	Unreliable
	"Kentucky"	"21"	"19 years"	"19"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	32	149049	21.5
	"Kentucky"	"21"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	47	149049	31.5
	"Kentucky"	"21"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	23	153451	15.0
	"Kentucky"	"21"	"20 years"	"20"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	153451	Unreliable
	"Kentucky"	"21"	"20 years"	"20"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	153451	Unreliable
	"Kentucky"	"21"	"20 years"	"20"	"Assault by other and unspecified firearm discharge"	"X95"	29	153451	18.9
	"Kentucky"	"21"	"21 years"	"21"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	16	153924	Unreliable
	"Kentucky"	"21"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	32	153924	20.8
	"Kentucky"	"21"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	153924	Unreliable
	"Kentucky"	"21"	"21 years"	"21"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	153924	Unreliable
	"Kentucky"	"21"	"21 years"	"21"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	153924	Unreliable
	"Kentucky"	"21"	"21 years"	"21"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	39	153924	25.3
	"Kentucky"	"21"	"21 years"	"21"	"Assault by other and unspecified firearm discharge"	"X95"	25	153924	16.2
	"Kentucky"	"21"	"22 years"	"22"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	14	156253	Unreliable
	"Kentucky"	"21"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	156253	17.3
	"Kentucky"	"21"	"22 years"	"22"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	156253	16.6
	"Kentucky"	"21"	"22 years"	"22"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	156253	Unreliable
	"Kentucky"	"21"	"22 years"	"22"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	32	156253	20.5
	"Kentucky"	"21"	"22 years"	"22"	"Assault by other and unspecified firearm discharge"	"X95"	30	156253	19.2
	"Kentucky"	"21"	"23 years"	"23"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	14	158302	Unreliable
	"Kentucky"	"21"	"23 years"	"23"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	158302	Unreliable
	"Kentucky"	"21"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	43	158302	27.2
	"Kentucky"	"21"	"23 years"	"23"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	32	158302	20.2
	"Kentucky"	"21"	"23 years"	"23"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	17	158302	Unreliable
	"Kentucky"	"21"	"23 years"	"23"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	34	158302	21.5
	"Kentucky"	"21"	"23 years"	"23"	"Assault by other and unspecified firearm discharge"	"X95"	31	158302	19.6
	"Kentucky"	"21"	"24 years"	"24"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11	158619	Unreliable
	"Kentucky"	"21"	"24 years"	"24"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16	158619	Unreliable
	"Kentucky"	"21"	"24 years"	"24"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	34	158619	21.4
	"Kentucky"	"21"	"24 years"	"24"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31	158619	19.5
	"Kentucky"	"21"	"24 years"	"24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	158619	Unreliable
	"Kentucky"	"21"	"24 years"	"24"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	20	158619	12.6
	"Kentucky"	"21"	"24 years"	"24"	"Assault by other and unspecified firearm discharge"	"X95"	35	158619	22.1
	"Kentucky"	"21"	"25 years"	"25"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	20	160953	12.4
	"Kentucky"	"21"	"25 years"	"25"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	44	160953	27.3
	"Kentucky"	"21"	"25 years"	"25"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	160953	23.6
	"Kentucky"	"21"	"25 years"	"25"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	160953	Unreliable
	"Kentucky"	"21"	"25 years"	"25"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	22	160953	13.7
	"Kentucky"	"21"	"25 years"	"25"	"Assault by other and unspecified firearm discharge"	"X95"	30	160953	18.6
	"Kentucky"	"21"	"26 years"	"26"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	14	159094	Unreliable
	"Kentucky"	"21"	"26 years"	"26"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16	159094	Unreliable
	"Kentucky"	"21"	"26 years"	"26"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	44	159094	27.7
	"Kentucky"	"21"	"26 years"	"26"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	43	159094	27.0
	"Kentucky"	"21"	"26 years"	"26"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	24	159094	15.1
	"Kentucky"	"21"	"26 years"	"26"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	31	159094	19.5
	"Kentucky"	"21"	"26 years"	"26"	"Assault by other and unspecified firearm discharge"	"X95"	30	159094	18.9
	"Kentucky"	"21"	"27 years"	"27"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11	157192	Unreliable
	"Kentucky"	"21"	"27 years"	"27"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	157192	Unreliable
	"Kentucky"	"21"	"27 years"	"27"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	43	157192	27.4
	"Kentucky"	"21"	"27 years"	"27"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	53	157192	33.7
	"Kentucky"	"21"	"27 years"	"27"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	17	157192	Unreliable
	"Kentucky"	"21"	"27 years"	"27"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	157192	Unreliable
	"Kentucky"	"21"	"27 years"	"27"	"Assault by other and unspecified firearm discharge"	"X95"	29	157192	18.4
	"Kentucky"	"21"	"28 years"	"28"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	21	154279	13.6
	"Kentucky"	"21"	"28 years"	"28"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	154279	Unreliable
	"Kentucky"	"21"	"28 years"	"28"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	49	154279	31.8
	"Kentucky"	"21"	"28 years"	"28"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	43	154279	27.9
	"Kentucky"	"21"	"28 years"	"28"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	18	154279	Unreliable
