"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	11	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	29	168028	17.3
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	20	168028	11.9
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	20	168028	11.9
	"Colorado"	"08"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	107	168028	63.7
	"Colorado"	"08"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	23	168028	13.7
	"Colorado"	"08"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	10	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	17	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	16	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	15	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	10	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	16	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	13	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	15	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	10	168028	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	30	168028	17.9
	"Colorado"	"08"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	31	168028	18.4
	"Colorado"	"08"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	53	168028	31.5
	"Colorado"	"08"	"13 years"	"13"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	186009	Unreliable
	"Colorado"	"08"	"15 years"	"15"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	29	184040	15.8
	"Colorado"	"08"	"15 years"	"15"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	184040	Unreliable
	"Colorado"	"08"	"15 years"	"15"	"Assault by other and unspecified firearm discharge"	"X95"	10	184040	Unreliable
	"Colorado"	"08"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	183078	Unreliable
	"Colorado"	"08"	"16 years"	"16"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	183078	Unreliable
	"Colorado"	"08"	"16 years"	"16"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	23	183078	12.6
	"Colorado"	"08"	"16 years"	"16"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	21	183078	11.5
	"Colorado"	"08"	"16 years"	"16"	"Assault by other and unspecified firearm discharge"	"X95"	15	183078	Unreliable
	"Colorado"	"08"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	182266	Unreliable
	"Colorado"	"08"	"17 years"	"17"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	182266	Unreliable
	"Colorado"	"08"	"17 years"	"17"	"Intentional self-harm by handgun discharge"	"X72"	14	182266	Unreliable
	"Colorado"	"08"	"17 years"	"17"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	18	182266	Unreliable
	"Colorado"	"08"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	21	182266	11.5
	"Colorado"	"08"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	25	187104	13.4
	"Colorado"	"08"	"18 years"	"18"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	187104	Unreliable
	"Colorado"	"08"	"18 years"	"18"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	20	187104	10.7
	"Colorado"	"08"	"18 years"	"18"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	187104	Unreliable
	"Colorado"	"08"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	20	187104	10.7
	"Colorado"	"08"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	22	193275	11.4
	"Colorado"	"08"	"19 years"	"19"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	193275	11.9
	"Colorado"	"08"	"19 years"	"19"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	193275	Unreliable
	"Colorado"	"08"	"19 years"	"19"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	18	193275	Unreliable
	"Colorado"	"08"	"19 years"	"19"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	20	193275	10.3
	"Colorado"	"08"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	24	193275	12.4
	"Colorado"	"08"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	23	189139	12.2
	"Colorado"	"08"	"20 years"	"20"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	189139	Unreliable
	"Colorado"	"08"	"20 years"	"20"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	189139	Unreliable
	"Colorado"	"08"	"20 years"	"20"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	27	189139	14.3
	"Colorado"	"08"	"20 years"	"20"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11	189139	Unreliable
	"Colorado"	"08"	"20 years"	"20"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	189139	Unreliable
	"Colorado"	"08"	"20 years"	"20"	"Assault by other and unspecified firearm discharge"	"X95"	22	189139	11.6
	"Colorado"	"08"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19	190952	Unreliable
	"Colorado"	"08"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	190952	11.0
	"Colorado"	"08"	"21 years"	"21"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	190952	Unreliable
	"Colorado"	"08"	"21 years"	"21"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	26	190952	13.6
	"Colorado"	"08"	"21 years"	"21"	"Intentional self-harm by handgun discharge"	"X72"	16	190952	Unreliable
	"Colorado"	"08"	"21 years"	"21"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	31	190952	16.2
	"Colorado"	"08"	"21 years"	"21"	"Assault by other and unspecified firearm discharge"	"X95"	17	190952	Unreliable
	"Colorado"	"08"	"22 years"	"22"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	28	198191	14.1
	"Colorado"	"08"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	198191	11.6
	"Colorado"	"08"	"22 years"	"22"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	198191	10.6
	"Colorado"	"08"	"22 years"	"22"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	19	198191	Unreliable
	"Colorado"	"08"	"22 years"	"22"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	32	198191	16.1
	"Colorado"	"08"	"22 years"	"22"	"Assault by other and unspecified firearm discharge"	"X95"	21	198191	10.6
	"Colorado"	"08"	"23 years"	"23"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	205269	Unreliable
	"Colorado"	"08"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	205269	10.2
	"Colorado"	"08"	"23 years"	"23"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31	205269	15.1
	"Colorado"	"08"	"23 years"	"23"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	29	205269	14.1
	"Colorado"	"08"	"23 years"	"23"	"Intentional self-harm by handgun discharge"	"X72"	14	205269	Unreliable
	"Colorado"	"08"	"23 years"	"23"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	24	205269	11.7
	"Colorado"	"08"	"23 years"	"23"	"Assault by other and unspecified firearm discharge"	"X95"	19	205269	Unreliable
	"Colorado"	"08"	"24 years"	"24"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19	215629	Unreliable
