"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	13	30966	Unreliable
	"Montana"	"30"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	38	30966	122.7
	"Montana"	"30"	"19 years"	"19"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	35926	Unreliable
	"Montana"	"30"	"21 years"	"21"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	37795	Unreliable
	"Montana"	"30"	"22 years"	"22"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	39097	Unreliable
	"Montana"	"30"	"23 years"	"23"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	39668	Unreliable
	"Montana"	"30"	"27 years"	"27"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	36632	Unreliable
	"Montana"	"30"	"28 years"	"28"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	35888	Unreliable
	"Montana"	"30"	"31 years"	"31"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	33925	Unreliable
	"Montana"	"30"	"32 years"	"32"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	33957	Unreliable
	"Montana"	"30"	"33 years"	"33"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	34144	Unreliable
	"Montana"	"30"	"40 years"	"40"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	32181	Unreliable
	"Montana"	"30"	"47 years"	"47"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	29907	Unreliable
	"Montana"	"30"	"48 years"	"48"	"Alcoholic cirrhosis of liver"	"K70.3"	11	29733	Unreliable
	"Montana"	"30"	"49 years"	"49"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	18	29961	Unreliable
	"Montana"	"30"	"50 years"	"50"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	14	29807	Unreliable
	"Montana"	"30"	"52 years"	"52"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	30725	Unreliable
	"Montana"	"30"	"53 years"	"53"	"Acute myocardial infarction, unspecified"	"I21.9"	10	31638	Unreliable
	"Montana"	"30"	"53 years"	"53"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	25	31638	79.0
	"Montana"	"30"	"53 years"	"53"	"Alcoholic cirrhosis of liver"	"K70.3"	11	31638	Unreliable
	"Montana"	"30"	"53 years"	"53"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	31638	Unreliable
	"Montana"	"30"	"54 years"	"54"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	11	32971	Unreliable
	"Montana"	"30"	"54 years"	"54"	"Acute myocardial infarction, unspecified"	"I21.9"	13	32971	Unreliable
	"Montana"	"30"	"54 years"	"54"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	26	32971	78.9
	"Montana"	"30"	"55 years"	"55"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	28	34609	80.9
	"Montana"	"30"	"56 years"	"56"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	12	35775	Unreliable
	"Montana"	"30"	"56 years"	"56"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	15	35775	Unreliable
	"Montana"	"30"	"56 years"	"56"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	36	35775	100.6
	"Montana"	"30"	"56 years"	"56"	"Alcoholic cirrhosis of liver"	"K70.3"	11	35775	Unreliable
	"Montana"	"30"	"57 years"	"57"	"Acute myocardial infarction, unspecified"	"I21.9"	10	36591	Unreliable
	"Montana"	"30"	"57 years"	"57"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	32	36591	87.5
	"Montana"	"30"	"57 years"	"57"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	10	36591	Unreliable
	"Montana"	"30"	"57 years"	"57"	"Alcoholic cirrhosis of liver"	"K70.3"	10	36591	Unreliable
	"Montana"	"30"	"58 years"	"58"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	18	37150	Unreliable
	"Montana"	"30"	"58 years"	"58"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	51	37150	137.3
	"Montana"	"30"	"58 years"	"58"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	11	37150	Unreliable
	"Montana"	"30"	"58 years"	"58"	"Alcoholic cirrhosis of liver"	"K70.3"	11	37150	Unreliable
	"Montana"	"30"	"59 years"	"59"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	14	37460	Unreliable
	"Montana"	"30"	"59 years"	"59"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	17	37460	Unreliable
	"Montana"	"30"	"59 years"	"59"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	47	37460	125.5
	"Montana"	"30"	"59 years"	"59"	"Atherosclerotic heart disease"	"I25.1"	11	37460	Unreliable
	"Montana"	"30"	"59 years"	"59"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	13	37460	Unreliable
	"Montana"	"30"	"60 years"	"60"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	15	37745	Unreliable
	"Montana"	"30"	"60 years"	"60"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	19	37745	Unreliable
	"Montana"	"30"	"60 years"	"60"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12	37745	Unreliable
	"Montana"	"30"	"60 years"	"60"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	14	37745	Unreliable
	"Montana"	"30"	"60 years"	"60"	"Acute myocardial infarction, unspecified"	"I21.9"	19	37745	Unreliable
	"Montana"	"30"	"60 years"	"60"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	51	37745	135.1
	"Montana"	"30"	"60 years"	"60"	"Atherosclerotic heart disease"	"I25.1"	12	37745	Unreliable
