"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"North Dakota"	"38"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	18	27844	Unreliable
	"North Dakota"	"38"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	29	27844	104.2
	"North Dakota"	"38"	"29 years"	"29"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	31285	Unreliable
	"North Dakota"	"38"	"54 years"	"54"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	10	22569	Unreliable
	"North Dakota"	"38"	"54 years"	"54"	"Atherosclerotic heart disease"	"I25.1"	13	22569	Unreliable
	"North Dakota"	"38"	"55 years"	"55"	"Acute myocardial infarction, unspecified"	"I21.9"	14	23590	Unreliable
	"North Dakota"	"38"	"55 years"	"55"	"Atherosclerotic heart disease"	"I25.1"	12	23590	Unreliable
	"North Dakota"	"38"	"56 years"	"56"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	15	24134	Unreliable
	"North Dakota"	"38"	"56 years"	"56"	"Atherosclerotic heart disease"	"I25.1"	14	24134	Unreliable
	"North Dakota"	"38"	"57 years"	"57"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	15	24579	Unreliable
	"North Dakota"	"38"	"57 years"	"57"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	24579	Unreliable
	"North Dakota"	"38"	"58 years"	"58"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	13	24717	Unreliable
	"North Dakota"	"38"	"58 years"	"58"	"Acute myocardial infarction, unspecified"	"I21.9"	11	24717	Unreliable
	"North Dakota"	"38"	"58 years"	"58"	"Alcoholic cirrhosis of liver"	"K70.3"	10	24717	Unreliable
	"North Dakota"	"38"	"59 years"	"59"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	13	24680	Unreliable
	"North Dakota"	"38"	"59 years"	"59"	"Acute myocardial infarction, unspecified"	"I21.9"	13	24680	Unreliable
	"North Dakota"	"38"	"59 years"	"59"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	24680	Unreliable
	"North Dakota"	"38"	"59 years"	"59"	"Atherosclerotic heart disease"	"I25.1"	14	24680	Unreliable
	"North Dakota"	"38"	"60 years"	"60"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	14	24411	Unreliable
	"North Dakota"	"38"	"60 years"	"60"	"Acute myocardial infarction, unspecified"	"I21.9"	11	24411	Unreliable
	"North Dakota"	"38"	"60 years"	"60"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	24411	Unreliable
	"North Dakota"	"38"	"60 years"	"60"	"Atherosclerotic heart disease"	"I25.1"	11	24411	Unreliable
	"North Dakota"	"38"	"61 years"	"61"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	10	24033	Unreliable
	"North Dakota"	"38"	"61 years"	"61"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	19	24033	Unreliable
	"North Dakota"	"38"	"61 years"	"61"	"Acute myocardial infarction, unspecified"	"I21.9"	20	24033	83.2
	"North Dakota"	"38"	"61 years"	"61"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	24033	Unreliable
	"North Dakota"	"38"	"61 years"	"61"	"Atherosclerotic heart disease"	"I25.1"	21	24033	87.4
	"North Dakota"	"38"	"62 years"	"62"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	22	23346	94.2
	"North Dakota"	"38"	"62 years"	"62"	"Acute myocardial infarction, unspecified"	"I21.9"	12	23346	Unreliable
	"North Dakota"	"38"	"62 years"	"62"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	23346	Unreliable
	"North Dakota"	"38"	"62 years"	"62"	"Atherosclerotic heart disease"	"I25.1"	16	23346	Unreliable
	"North Dakota"	"38"	"62 years"	"62"	"COVID-19"	"U07.1"	10	23346	Unreliable
	"North Dakota"	"38"	"63 years"	"63"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	10	22760	Unreliable
	"North Dakota"	"38"	"63 years"	"63"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	35	22760	153.8
	"North Dakota"	"38"	"63 years"	"63"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12	22760	Unreliable
	"North Dakota"	"38"	"63 years"	"63"	"Acute myocardial infarction, unspecified"	"I21.9"	15	22760	Unreliable
	"North Dakota"	"38"	"63 years"	"63"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	22760	Unreliable
	"North Dakota"	"38"	"63 years"	"63"	"Atherosclerotic heart disease"	"I25.1"	17	22760	Unreliable
	"North Dakota"	"38"	"63 years"	"63"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	12	22760	Unreliable
	"North Dakota"	"38"	"64 years"	"64"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	21	22057	95.2
	"North Dakota"	"38"	"64 years"	"64"	"Acute myocardial infarction, unspecified"	"I21.9"	17	22057	Unreliable
	"North Dakota"	"38"	"64 years"	"64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	22057	Unreliable
	"North Dakota"	"38"	"64 years"	"64"	"Atherosclerotic heart disease"	"I25.1"	11	22057	Unreliable
	"North Dakota"	"38"	"65 years"	"65"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	27	21059	128.2
	"North Dakota"	"38"	"65 years"	"65"	"Acute myocardial infarction, unspecified"	"I21.9"	17	21059	Unreliable
	"North Dakota"	"38"	"65 years"	"65"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	21059	Unreliable
	"North Dakota"	"38"	"65 years"	"65"	"Atherosclerotic heart disease"	"I25.1"	21	21059	99.7
	"North Dakota"	"38"	"65 years"	"65"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	10	21059	Unreliable
	"North Dakota"	"38"	"66 years"	"66"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	24	19924	120.5
	"North Dakota"	"38"	"66 years"	"66"	"Acute myocardial infarction, unspecified"	"I21.9"	18	19924	Unreliable
	"North Dakota"	"38"	"66 years"	"66"	"Atherosclerotic heart disease"	"I25.1"	18	19924	Unreliable
	"North Dakota"	"38"	"66 years"	"66"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	16	19924	Unreliable
	"North Dakota"	"38"	"66 years"	"66"	"COVID-19"	"U07.1"	10	19924	Unreliable
	"North Dakota"	"38"	"67 years"	"67"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	10	18912	Unreliable
	"North Dakota"	"38"	"67 years"	"67"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	31	18912	163.9
	"North Dakota"	"38"	"67 years"	"67"	"Acute myocardial infarction, unspecified"	"I21.9"	15	18912	Unreliable
	"North Dakota"	"38"	"67 years"	"67"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	18912	Unreliable
	"North Dakota"	"38"	"67 years"	"67"	"Atherosclerotic heart disease"	"I25.1"	25	18912	132.2
	"North Dakota"	"38"	"67 years"	"67"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	11	18912	Unreliable
	"North Dakota"	"38"	"68 years"	"68"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	11	17909	Unreliable
	"North Dakota"	"38"	"68 years"	"68"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	32	17909	178.7
	"North Dakota"	"38"	"68 years"	"68"	"Acute myocardial infarction, unspecified"	"I21.9"	12	17909	Unreliable
	"North Dakota"	"38"	"68 years"	"68"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	17909	Unreliable
	"North Dakota"	"38"	"68 years"	"68"	"Atherosclerotic heart disease"	"I25.1"	18	17909	Unreliable
	"North Dakota"	"38"	"68 years"	"68"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	12	17909	Unreliable
	"North Dakota"	"38"	"68 years"	"68"	"COVID-19"	"U07.1"	12	17909	Unreliable
	"North Dakota"	"38"	"69 years"	"69"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	15	17000	Unreliable
	"North Dakota"	"38"	"69 years"	"69"	"Acute myocardial infarction, unspecified"	"I21.9"	23	17000	135.3
	"North Dakota"	"38"	"69 years"	"69"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	17000	Unreliable
	"North Dakota"	"38"	"69 years"	"69"	"Atherosclerotic heart disease"	"I25.1"	23	17000	135.3
	"North Dakota"	"38"	"69 years"	"69"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	13	17000	Unreliable
	"North Dakota"	"38"	"70 years"	"70"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	10	15367	Unreliable
	"North Dakota"	"38"	"70 years"	"70"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	12	15367	Unreliable
	"North Dakota"	"38"	"70 years"	"70"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	24	15367	156.2
	"North Dakota"	"38"	"70 years"	"70"	"Acute myocardial infarction, unspecified"	"I21.9"	13	15367	Unreliable
	"North Dakota"	"38"	"70 years"	"70"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	17	15367	Unreliable
	"North Dakota"	"38"	"70 years"	"70"	"Atherosclerotic heart disease"	"I25.1"	14	15367	Unreliable
	"North Dakota"	"38"	"70 years"	"70"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	19	15367	Unreliable
	"North Dakota"	"38"	"70 years"	"70"	"COVID-19"	"U07.1"	14	15367	Unreliable
	"North Dakota"	"38"	"71 years"	"71"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	11	14229	Unreliable
	"North Dakota"	"38"	"71 years"	"71"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	26	14229	182.7
	"North Dakota"	"38"	"71 years"	"71"	"Malignant neoplasm of prostate"	"C61"	10	14229	Unreliable
	"North Dakota"	"38"	"71 years"	"71"	"Acute myocardial infarction, unspecified"	"I21.9"	20	14229	140.6
	"North Dakota"	"38"	"71 years"	"71"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	16	14229	Unreliable
	"North Dakota"	"38"	"71 years"	"71"	"Atherosclerotic heart disease"	"I25.1"	21	14229	147.6
	"North Dakota"	"38"	"71 years"	"71"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	17	14229	Unreliable
	"North Dakota"	"38"	"71 years"	"71"	"COVID-19"	"U07.1"	18	14229	Unreliable
	"North Dakota"	"38"	"72 years"	"72"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	11	13174	Unreliable
	"North Dakota"	"38"	"72 years"	"72"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	27	13174	204.9
	"North Dakota"	"38"	"72 years"	"72"	"Malignant neoplasm of prostate"	"C61"	10	13174	Unreliable
	"North Dakota"	"38"	"72 years"	"72"	"Acute myocardial infarction, unspecified"	"I21.9"	23	13174	174.6
	"North Dakota"	"38"	"72 years"	"72"	"Atherosclerotic heart disease"	"I25.1"	24	13174	182.2
	"North Dakota"	"38"	"72 years"	"72"	"Cardiac arrest, unspecified"	"I46.9"	12	13174	Unreliable
	"North Dakota"	"38"	"72 years"	"72"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	16	13174	Unreliable
