"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Oklahoma"	"40"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	32	122949	26.0
	"Oklahoma"	"40"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	15	122949	Unreliable
	"Oklahoma"	"40"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	11	122949	Unreliable
	"Oklahoma"	"40"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	75	122949	61.0
	"Oklahoma"	"40"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	53	122949	43.1
	"Oklahoma"	"40"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	10	122949	Unreliable
	"Oklahoma"	"40"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	21	122949	17.1
	"Oklahoma"	"40"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	15	122949	Unreliable
	"Oklahoma"	"40"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	13	122949	Unreliable
	"Oklahoma"	"40"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	14	122949	Unreliable
	"Oklahoma"	"40"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	82	122949	66.7
	"Oklahoma"	"40"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	21	122949	17.1
	"Oklahoma"	"40"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	52	122949	42.3
	"Oklahoma"	"40"	"< 1 year"	"0"	"Assault by unspecified means"	"Y09"	12	122949	Unreliable
	"Oklahoma"	"40"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	128997	Unreliable
	"Oklahoma"	"40"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	14	128043	Unreliable
	"Oklahoma"	"40"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	130017	Unreliable
	"Oklahoma"	"40"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16	131569	Unreliable
	"Oklahoma"	"40"	"21 years"	"21"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	14	131569	Unreliable
	"Oklahoma"	"40"	"25 years"	"25"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	135538	Unreliable
	"Oklahoma"	"40"	"27 years"	"27"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	137989	Unreliable
