"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Michigan"	"26"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	10	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Septicaemia, unspecified"	"A41.9"	10	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	14	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	41	270038	15.2
	"Michigan"	"26"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	10	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	28	270038	10.4
	"Michigan"	"26"	"< 1 year"	"0"	"Slow fetal growth, unspecified"	"P05.9"	10	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	281	270038	104.1
	"Michigan"	"26"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	64	270038	23.7
	"Michigan"	"26"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	13	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	34	270038	12.6
	"Michigan"	"26"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	12	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	11	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	26	270038	9.6
	"Michigan"	"26"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	12	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	25	270038	9.3
	"Michigan"	"26"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	12	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	18	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	22	270038	8.1
	"Michigan"	"26"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	15	270038	Unreliable
	"Michigan"	"26"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	27	270038	10.0
