"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"North Carolina"	"37"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	26	305305	8.5
	"North Carolina"	"37"	"< 1 year"	"0"	"Other secondary pulmonary hypertension"	"I27.2"	11	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Other specified cerebrovascular diseases"	"I67.8"	10	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Other disorders of lung"	"J98.4"	16	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	47	305305	15.4
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	65	305305	21.3
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by oligohydramnios"	"P01.2"	14	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	42	305305	13.8
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	28	305305	9.2
	"North Carolina"	"37"	"< 1 year"	"0"	"Slow fetal growth, unspecified"	"P05.9"	14	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	325	305305	106.5
	"North Carolina"	"37"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	89	305305	29.2
	"North Carolina"	"37"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	12	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Birth asphyxia, unspecified"	"P21.9"	15	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	56	305305	18.3
	"North Carolina"	"37"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	14	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	42	305305	13.8
	"North Carolina"	"37"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	15	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	44	305305	14.4
	"North Carolina"	"37"	"< 1 year"	"0"	"Persistent fetal circulation"	"P29.3"	19	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Sepsis of newborn due to Escherichia coli"	"P36.4"	10	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	56	305305	18.3
	"North Carolina"	"37"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	20	305305	6.6
	"North Carolina"	"37"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	38	305305	12.4
	"North Carolina"	"37"	"< 1 year"	"0"	"Perinatal intestinal perforation"	"P78.0"	14	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	12	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	30	305305	9.8
	"North Carolina"	"37"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	18	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	17	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	40	305305	13.1
	"North Carolina"	"37"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	42	305305	13.8
	"North Carolina"	"37"	"< 1 year"	"0"	"Renal agenesis, unspecified"	"Q60.2"	12	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	16	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	15	305305	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	12	305305	Unreliable
