"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"North Carolina"	"37"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	15	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Septicaemia, unspecified"	"A41.9"	10	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Other secondary pulmonary hypertension"	"I27.2"	11	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by maternal hypertensive disorders"	"P00.0"	12	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	43	291588	14.7
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	66	291588	22.6
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by oligohydramnios"	"P01.2"	10	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	27	291588	9.3
	"North Carolina"	"37"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	29	291588	9.9
	"North Carolina"	"37"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	254	291588	87.1
	"North Carolina"	"37"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	78	291588	26.8
	"North Carolina"	"37"	"< 1 year"	"0"	"Birth asphyxia, unspecified"	"P21.9"	16	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	47	291588	16.1
	"North Carolina"	"37"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	22	291588	7.5
	"North Carolina"	"37"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	21	291588	7.2
	"North Carolina"	"37"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	25	291588	8.6
	"North Carolina"	"37"	"< 1 year"	"0"	"Persistent fetal circulation"	"P29.3"	14	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	53	291588	18.2
	"North Carolina"	"37"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	29	291588	9.9
	"North Carolina"	"37"	"< 1 year"	"0"	"Perinatal intestinal perforation"	"P78.0"	11	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	15	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	23	291588	7.9
	"North Carolina"	"37"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	26	291588	8.9
	"North Carolina"	"37"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	13	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	55	291588	18.9
	"North Carolina"	"37"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	31	291588	10.6
	"North Carolina"	"37"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	16	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	18	291588	Unreliable
	"North Carolina"	"37"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	43	291588	14.7
	"North Carolina"	"37"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	23	291588	7.9
