"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Virginia"	"51"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	14	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	14	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	36	242755	14.8
	"Virginia"	"51"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	13	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	16	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	171	242755	70.4
	"Virginia"	"51"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	51	242755	21.0
	"Virginia"	"51"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	12	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	32	242755	13.2
	"Virginia"	"51"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	17	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	12	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	18	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	31	242755	12.8
	"Virginia"	"51"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	10	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	20	242755	8.2
	"Virginia"	"51"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	12	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	17	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	18	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Holoprosencephaly"	"Q04.2"	11	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	12	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	24	242755	9.9
	"Virginia"	"51"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	16	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	11	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	12	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	29	242755	11.9
	"Virginia"	"51"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	12	242755	Unreliable
	"Virginia"	"51"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	154	242755	63.4
	"Virginia"	"51"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	46	242755	18.9
	"Virginia"	"51"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	33	242755	13.6
	"Virginia"	"51"	"< 1 year"	"0"	"Assault by unspecified means"	"Y09"	10	242755	Unreliable
	"Virginia"	"51"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	259834	Unreliable
	"Virginia"	"51"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	21	273022	7.7
	"Virginia"	"51"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	18	280108	Unreliable
	"Virginia"	"51"	"20 years"	"20"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	277315	Unreliable
	"Virginia"	"51"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16	277968	Unreliable
	"Virginia"	"51"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	277968	Unreliable
	"Virginia"	"51"	"22 years"	"22"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	276600	Unreliable
	"Virginia"	"51"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	276600	Unreliable
	"Virginia"	"51"	"22 years"	"22"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	276600	Unreliable
	"Virginia"	"51"	"23 years"	"23"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	277449	Unreliable
	"Virginia"	"51"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	277449	Unreliable
	"Virginia"	"51"	"23 years"	"23"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	277449	Unreliable
	"Virginia"	"51"	"24 years"	"24"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	18	283656	Unreliable
	"Virginia"	"51"	"24 years"	"24"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	283656	8.1
	"Virginia"	"51"	"24 years"	"24"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	283656	Unreliable
	"Virginia"	"51"	"25 years"	"25"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	289037	Unreliable
	"Virginia"	"51"	"25 years"	"25"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	289037	8.0
	"Virginia"	"51"	"25 years"	"25"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	289037	Unreliable
	"Virginia"	"51"	"25 years"	"25"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	289037	Unreliable
	"Virginia"	"51"	"26 years"	"26"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	294139	Unreliable
	"Virginia"	"51"	"26 years"	"26"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	33	294139	11.2
	"Virginia"	"51"	"26 years"	"26"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	294139	Unreliable
	"Virginia"	"51"	"27 years"	"27"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	13	295933	Unreliable
	"Virginia"	"51"	"27 years"	"27"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	295933	9.5
	"Virginia"	"51"	"27 years"	"27"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	295933	7.4
	"Virginia"	"51"	"28 years"	"28"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	294832	Unreliable
	"Virginia"	"51"	"28 years"	"28"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	34	294832	11.5
	"Virginia"	"51"	"28 years"	"28"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	294832	9.5
	"Virginia"	"51"	"29 years"	"29"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19	295374	Unreliable
	"Virginia"	"51"	"29 years"	"29"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	295374	9.8
	"Virginia"	"51"	"29 years"	"29"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	295374	Unreliable
	"Virginia"	"51"	"30 years"	"30"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	39	293716	13.3
	"Virginia"	"51"	"30 years"	"30"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	293716	7.5
	"Virginia"	"51"	"31 years"	"31"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	46	291921	15.8
	"Virginia"	"51"	"31 years"	"31"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	291921	Unreliable
	"Virginia"	"51"	"32 years"	"32"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	290183	Unreliable
	"Virginia"	"51"	"32 years"	"32"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	42	290183	14.5
	"Virginia"	"51"	"32 years"	"32"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	290183	9.0
	"Virginia"	"51"	"33 years"	"33"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	290544	12.0
	"Virginia"	"51"	"33 years"	"33"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	290544	8.3
	"Virginia"	"51"	"34 years"	"34"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	13	292449	Unreliable
	"Virginia"	"51"	"34 years"	"34"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	45	292449	15.4
	"Virginia"	"51"	"34 years"	"34"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	292449	7.9
	"Virginia"	"51"	"34 years"	"34"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	292449	Unreliable
	"Virginia"	"51"	"35 years"	"35"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	13	292194	Unreliable
	"Virginia"	"51"	"35 years"	"35"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	45	292194	15.4
	"Virginia"	"51"	"35 years"	"35"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	292194	8.2
	"Virginia"	"51"	"36 years"	"36"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	17	291588	Unreliable
	"Virginia"	"51"	"36 years"	"36"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	37	291588	12.7
	"Virginia"	"51"	"36 years"	"36"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	291588	9.6
	"Virginia"	"51"	"37 years"	"37"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	20	290169	6.9
	"Virginia"	"51"	"37 years"	"37"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	290169	Unreliable
	"Virginia"	"51"	"37 years"	"37"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	290169	11.0
	"Virginia"	"51"	"37 years"	"37"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	290169	8.3
	"Virginia"	"51"	"38 years"	"38"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	20	285045	7.0
	"Virginia"	"51"	"38 years"	"38"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	46	285045	16.1
	"Virginia"	"51"	"38 years"	"38"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	29	285045	10.2
	"Virginia"	"51"	"39 years"	"39"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	24	280600	8.6
	"Virginia"	"51"	"39 years"	"39"	"Alcoholic cirrhosis of liver"	"K70.3"	10	280600	Unreliable
	"Virginia"	"51"	"39 years"	"39"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	36	280600	12.8
	"Virginia"	"51"	"39 years"	"39"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	280600	Unreliable
	"Virginia"	"51"	"40 years"	"40"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	19	274309	Unreliable
	"Virginia"	"51"	"40 years"	"40"	"Acute myocardial infarction, unspecified"	"I21.9"	10	274309	Unreliable
	"Virginia"	"51"	"40 years"	"40"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	274309	9.5
	"Virginia"	"51"	"40 years"	"40"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	274309	8.7
	"Virginia"	"51"	"41 years"	"41"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	35	268442	13.0
	"Virginia"	"51"	"41 years"	"41"	"Acute myocardial infarction, unspecified"	"I21.9"	11	268442	Unreliable
	"Virginia"	"51"	"41 years"	"41"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	38	268442	14.2
	"Virginia"	"51"	"41 years"	"41"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	268442	8.2
	"Virginia"	"51"	"42 years"	"42"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	37	265075	14.0
	"Virginia"	"51"	"42 years"	"42"	"Other and unspecified cirrhosis of liver"	"K74.6"	10	265075	Unreliable
	"Virginia"	"51"	"42 years"	"42"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	265075	10.2
	"Virginia"	"51"	"42 years"	"42"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	265075	7.5
	"Virginia"	"51"	"43 years"	"43"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	26	264508	9.8
	"Virginia"	"51"	"43 years"	"43"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	264508	Unreliable
	"Virginia"	"51"	"43 years"	"43"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	34	264508	12.9
	"Virginia"	"51"	"43 years"	"43"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	264508	7.9
	"Virginia"	"51"	"44 years"	"44"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	16	265991	Unreliable
	"Virginia"	"51"	"44 years"	"44"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	28	265991	10.5
	"Virginia"	"51"	"44 years"	"44"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	12	265991	Unreliable
	"Virginia"	"51"	"44 years"	"44"	"Other forms of acute ischaemic heart disease"	"I24.8"	10	265991	Unreliable
	"Virginia"	"51"	"44 years"	"44"	"Alcoholic cirrhosis of liver"	"K70.3"	14	265991	Unreliable
	"Virginia"	"51"	"44 years"	"44"	"Chronic kidney disease, stage 5"	"N18.5"	13	265991	Unreliable
	"Virginia"	"51"	"44 years"	"44"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	265991	Unreliable
	"Virginia"	"51"	"44 years"	"44"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	265991	8.6
	"Virginia"	"51"	"45 years"	"45"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	10	272525	Unreliable
	"Virginia"	"51"	"45 years"	"45"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	41	272525	15.0
	"Virginia"	"51"	"45 years"	"45"	"Acute myocardial infarction, unspecified"	"I21.9"	15	272525	Unreliable
	"Virginia"	"51"	"45 years"	"45"	"Other and unspecified cirrhosis of liver"	"K74.6"	12	272525	Unreliable
	"Virginia"	"51"	"45 years"	"45"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	272525	9.2
