"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	13	44711	Unreliable
	"West Virginia"	"54"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	14	44711	Unreliable
	"West Virginia"	"54"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	18	44711	Unreliable
	"West Virginia"	"54"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	29	44711	64.9
	"West Virginia"	"54"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	55274	Unreliable
	"West Virginia"	"54"	"24 years"	"24"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	54465	Unreliable
	"West Virginia"	"54"	"25 years"	"25"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	54647	Unreliable
	"West Virginia"	"54"	"26 years"	"26"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	55326	Unreliable
	"West Virginia"	"54"	"26 years"	"26"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	55326	Unreliable
	"West Virginia"	"54"	"27 years"	"27"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	54863	Unreliable
	"West Virginia"	"54"	"27 years"	"27"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	54863	36.5
	"West Virginia"	"54"	"28 years"	"28"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	54698	Unreliable
	"West Virginia"	"54"	"28 years"	"28"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	54698	Unreliable
	"West Virginia"	"54"	"29 years"	"29"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	52999	Unreliable
	"West Virginia"	"54"	"29 years"	"29"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	52999	39.6
	"West Virginia"	"54"	"30 years"	"30"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	51726	Unreliable
	"West Virginia"	"54"	"30 years"	"30"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	51726	38.7
	"West Virginia"	"54"	"31 years"	"31"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	50036	Unreliable
	"West Virginia"	"54"	"31 years"	"31"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	50036	40.0
	"West Virginia"	"54"	"32 years"	"32"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	49728	Unreliable
	"West Virginia"	"54"	"32 years"	"32"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	29	49728	58.3
