"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	17	89538	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	13	89538	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	41	89538	45.8
	"Kansas"	"20"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	33	89538	36.9
	"Kansas"	"20"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	13	89538	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	10	89538	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	18	89538	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	27	89538	30.2
	"Kansas"	"20"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	32	89538	35.7
	"Kansas"	"20"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	23	89538	25.7
	"Kansas"	"20"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	14	99660	Unreliable
	"Kansas"	"20"	"43 years"	"43"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	14	81010	Unreliable
	"Kansas"	"20"	"44 years"	"44"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	15	80078	Unreliable
	"Kansas"	"20"	"45 years"	"45"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	10	81521	Unreliable
	"Kansas"	"20"	"45 years"	"45"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	81521	Unreliable
	"Kansas"	"20"	"46 years"	"46"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	10	82263	Unreliable
	"Kansas"	"20"	"47 years"	"47"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	17	83106	Unreliable
	"Kansas"	"20"	"47 years"	"47"	"Atherosclerotic heart disease"	"I25.1"	12	83106	Unreliable
	"Kansas"	"20"	"48 years"	"48"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	12	83442	Unreliable
	"Kansas"	"20"	"49 years"	"49"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	10	83210	Unreliable
	"Kansas"	"20"	"49 years"	"49"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	20	83210	24.0
	"Kansas"	"20"	"50 years"	"50"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	23	82362	27.9
	"Kansas"	"20"	"50 years"	"50"	"Acute myocardial infarction, unspecified"	"I21.9"	15	82362	Unreliable
	"Kansas"	"20"	"51 years"	"51"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	10	82675	Unreliable
	"Kansas"	"20"	"51 years"	"51"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	19	82675	Unreliable
	"Kansas"	"20"	"51 years"	"51"	"Acute myocardial infarction, unspecified"	"I21.9"	11	82675	Unreliable
	"Kansas"	"20"	"51 years"	"51"	"Atherosclerotic heart disease"	"I25.1"	12	82675	Unreliable
	"Kansas"	"20"	"51 years"	"51"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	12	82675	Unreliable
	"Kansas"	"20"	"52 years"	"52"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	17	84879	Unreliable
	"Kansas"	"20"	"52 years"	"52"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	24	84879	28.3
	"Kansas"	"20"	"52 years"	"52"	"Acute myocardial infarction, unspecified"	"I21.9"	10	84879	Unreliable
	"Kansas"	"20"	"52 years"	"52"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	12	84879	Unreliable
	"Kansas"	"20"	"53 years"	"53"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	31	88265	35.1
	"Kansas"	"20"	"53 years"	"53"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	27	88265	30.6
	"Kansas"	"20"	"53 years"	"53"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	88265	Unreliable
	"Kansas"	"20"	"53 years"	"53"	"Atherosclerotic heart disease"	"I25.1"	17	88265	Unreliable
	"Kansas"	"20"	"53 years"	"53"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14	88265	Unreliable
	"Kansas"	"20"	"53 years"	"53"	"Alcoholic cirrhosis of liver"	"K70.3"	10	88265	Unreliable
	"Kansas"	"20"	"53 years"	"53"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	88265	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Septicaemia, unspecified"	"A41.9"	13	91685	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	11	91685	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	10	91685	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	28	91685	30.5
	"Kansas"	"20"	"54 years"	"54"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	19	91685	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Malignant neoplasm of ovary"	"C56"	11	91685	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Malignant neoplasm without specification of site"	"C80"	10	91685	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Atherosclerotic heart disease"	"I25.1"	17	91685	Unreliable
	"Kansas"	"20"	"54 years"	"54"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	19	91685	Unreliable
	"Kansas"	"20"	"55 years"	"55"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	32	95119	33.6
	"Kansas"	"20"	"55 years"	"55"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	23	95119	24.2
	"Kansas"	"20"	"55 years"	"55"	"Malignant neoplasm of ovary"	"C56"	12	95119	Unreliable
	"Kansas"	"20"	"55 years"	"55"	"Acute myocardial infarction, unspecified"	"I21.9"	10	95119	Unreliable
	"Kansas"	"20"	"55 years"	"55"	"Atherosclerotic heart disease"	"I25.1"	19	95119	Unreliable
	"Kansas"	"20"	"55 years"	"55"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	25	95119	26.3
	"Kansas"	"20"	"56 years"	"56"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	10	97286	Unreliable
	"Kansas"	"20"	"56 years"	"56"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	37	97286	38.0
	"Kansas"	"20"	"56 years"	"56"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	33	97286	33.9
	"Kansas"	"20"	"56 years"	"56"	"Acute myocardial infarction, unspecified"	"I21.9"	14	97286	Unreliable
	"Kansas"	"20"	"56 years"	"56"	"Atherosclerotic heart disease"	"I25.1"	20	97286	20.6
	"Kansas"	"20"	"56 years"	"56"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	20	97286	20.6
	"Kansas"	"20"	"56 years"	"56"	"Alcoholic cirrhosis of liver"	"K70.3"	10	97286	Unreliable
	"Kansas"	"20"	"57 years"	"57"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	13	98147	Unreliable
	"Kansas"	"20"	"57 years"	"57"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	13	98147	Unreliable
	"Kansas"	"20"	"57 years"	"57"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	46	98147	46.9
	"Kansas"	"20"	"57 years"	"57"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	43	98147	43.8
	"Kansas"	"20"	"57 years"	"57"	"Malignant neoplasm of ovary"	"C56"	12	98147	Unreliable
	"Kansas"	"20"	"57 years"	"57"	"Acute myocardial infarction, unspecified"	"I21.9"	12	98147	Unreliable
	"Kansas"	"20"	"57 years"	"57"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	98147	Unreliable
	"Kansas"	"20"	"57 years"	"57"	"Atherosclerotic heart disease"	"I25.1"	21	98147	21.4
	"Kansas"	"20"	"57 years"	"57"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	33	98147	33.6
	"Kansas"	"20"	"58 years"	"58"	"Septicaemia, unspecified"	"A41.9"	13	98299	Unreliable
	"Kansas"	"20"	"58 years"	"58"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	12	98299	Unreliable
	"Kansas"	"20"	"58 years"	"58"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	68	98299	69.2
