"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	20	90294	22.1
	"Arkansas"	"05"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	10	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	68	90294	75.3
	"Arkansas"	"05"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	14	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	11	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	12	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	13	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	11	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	16	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	102	90294	113.0
	"Arkansas"	"05"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	11	90294	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	18	90294	Unreliable
	"Arkansas"	"05"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	96483	Unreliable
	"Arkansas"	"05"	"27 years"	"27"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	102811	Unreliable
	"Arkansas"	"05"	"29 years"	"29"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	99946	Unreliable
	"Arkansas"	"05"	"30 years"	"30"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	97907	Unreliable
