"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	17	93768	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	18	93768	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	71	93768	75.7
	"Kansas"	"20"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	28	93768	29.9
	"Kansas"	"20"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	13	93768	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	10	93768	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	14	93768	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	10	93768	Unreliable
	"Kansas"	"20"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	39	93768	41.6
	"Kansas"	"20"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	55	93768	58.7
	"Kansas"	"20"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	41	93768	43.7
	"Kansas"	"20"	"16 years"	"16"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	102338	Unreliable
	"Kansas"	"20"	"17 years"	"17"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	102464	Unreliable
	"Kansas"	"20"	"17 years"	"17"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	102464	Unreliable
	"Kansas"	"20"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	17	102464	Unreliable
	"Kansas"	"20"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	101451	Unreliable
	"Kansas"	"20"	"18 years"	"18"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	18	101451	Unreliable
	"Kansas"	"20"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	18	101451	Unreliable
	"Kansas"	"20"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	14	109843	Unreliable
	"Kansas"	"20"	"19 years"	"19"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	109843	Unreliable
	"Kansas"	"20"	"19 years"	"19"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	16	109843	Unreliable
	"Kansas"	"20"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	30	109843	27.3
	"Kansas"	"20"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	20	114671	17.4
	"Kansas"	"20"	"20 years"	"20"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	114671	Unreliable
	"Kansas"	"20"	"20 years"	"20"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	18	114671	Unreliable
	"Kansas"	"20"	"20 years"	"20"	"Assault by other and unspecified firearm discharge"	"X95"	14	114671	Unreliable
	"Kansas"	"20"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	18	111924	Unreliable
	"Kansas"	"20"	"21 years"	"21"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	111924	Unreliable
	"Kansas"	"20"	"21 years"	"21"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	26	111924	23.2
	"Kansas"	"20"	"21 years"	"21"	"Assault by other and unspecified firearm discharge"	"X95"	16	111924	Unreliable
	"Kansas"	"20"	"22 years"	"22"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	13	112327	Unreliable
	"Kansas"	"20"	"22 years"	"22"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	18	112327	Unreliable
	"Kansas"	"20"	"22 years"	"22"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	22	112327	19.6
	"Kansas"	"20"	"22 years"	"22"	"Assault by other and unspecified firearm discharge"	"X95"	19	112327	Unreliable
	"Kansas"	"20"	"23 years"	"23"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	14	112095	Unreliable
	"Kansas"	"20"	"23 years"	"23"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	112095	Unreliable
	"Kansas"	"20"	"23 years"	"23"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	112095	Unreliable
	"Kansas"	"20"	"23 years"	"23"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	13	112095	Unreliable
	"Kansas"	"20"	"23 years"	"23"	"Assault by other and unspecified firearm discharge"	"X95"	17	112095	Unreliable
	"Kansas"	"20"	"24 years"	"24"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	108050	Unreliable
	"Kansas"	"20"	"24 years"	"24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	108050	Unreliable
	"Kansas"	"20"	"24 years"	"24"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	108050	Unreliable
	"Kansas"	"20"	"24 years"	"24"	"Assault by other and unspecified firearm discharge"	"X95"	17	108050	Unreliable
	"Kansas"	"20"	"25 years"	"25"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	106210	Unreliable
	"Kansas"	"20"	"25 years"	"25"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	106210	Unreliable
	"Kansas"	"20"	"25 years"	"25"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	106210	Unreliable
	"Kansas"	"20"	"25 years"	"25"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	106210	Unreliable
	"Kansas"	"20"	"25 years"	"25"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	21	106210	19.8
	"Kansas"	"20"	"25 years"	"25"	"Assault by other and unspecified firearm discharge"	"X95"	20	106210	18.8
