"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	15	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Septicaemia, unspecified"	"A41.9"	11	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Other disorders of lung"	"J98.4"	13	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	23	153012	15.0
	"Louisiana"	"22"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	11	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	224	153012	146.4
	"Louisiana"	"22"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	30	153012	19.6
	"Louisiana"	"22"	"< 1 year"	"0"	"Birth asphyxia, unspecified"	"P21.9"	14	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	17	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	10	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	10	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	11	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	22	153012	14.4
	"Louisiana"	"22"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	23	153012	15.0
	"Louisiana"	"22"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	15	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	13	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	10	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	27	153012	17.6
	"Louisiana"	"22"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	14	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	10	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	14	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	90	153012	58.8
	"Louisiana"	"22"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	13	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	184	153012	120.3
	"Louisiana"	"22"	"< 1 year"	"0"	"Unspecified threat to breathing"	"W84"	15	153012	Unreliable
	"Louisiana"	"22"	"< 1 year"	"0"	"Assault by unspecified means"	"Y09"	12	153012	Unreliable
	"Louisiana"	"22"	"2 years"	"2"	"Drowning and submersion while in swimming-pool"	"W67"	14	156930	Unreliable
	"Louisiana"	"22"	"14 years"	"14"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	153464	Unreliable
	"Louisiana"	"22"	"14 years"	"14"	"Assault by other and unspecified firearm discharge"	"X95"	10	153464	Unreliable
	"Louisiana"	"22"	"15 years"	"15"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	13	153400	Unreliable
	"Louisiana"	"22"	"15 years"	"15"	"Assault by other and unspecified firearm discharge"	"X95"	17	153400	Unreliable
	"Louisiana"	"22"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	154577	Unreliable
	"Louisiana"	"22"	"16 years"	"16"	"Assault by other and unspecified firearm discharge"	"X95"	33	154577	21.3
	"Louisiana"	"22"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	22	155075	14.2
	"Louisiana"	"22"	"17 years"	"17"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	155075	Unreliable
	"Louisiana"	"22"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	71	155075	45.8
	"Louisiana"	"22"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	149183	Unreliable
	"Louisiana"	"22"	"18 years"	"18"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	149183	Unreliable
	"Louisiana"	"22"	"18 years"	"18"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	149183	Unreliable
