"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	12	160893	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	28	160893	17.4
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	13	160893	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	20	160893	12.4
	"Colorado"	"08"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	104	160893	64.6
	"Colorado"	"08"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	13	160893	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	13	160893	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	11	160893	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	10	160893	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	15	160893	Unreliable
	"Colorado"	"08"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	23	160893	14.3
	"Colorado"	"08"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	25	160893	15.5
	"Colorado"	"08"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	46	160893	28.6
	"Colorado"	"08"	"13 years"	"13"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	178343	Unreliable
	"Colorado"	"08"	"15 years"	"15"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	176215	Unreliable
	"Colorado"	"08"	"15 years"	"15"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	176215	Unreliable
	"Colorado"	"08"	"16 years"	"16"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	175674	Unreliable
