"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	14	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	11	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	77	94700	81.3
	"Arkansas"	"05"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	22	94700	23.2
	"Arkansas"	"05"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	12	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	10	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	14	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	12	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	11	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	16	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	18	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	13	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	19	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	128	94700	135.2
	"Arkansas"	"05"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	13	94700	Unreliable
	"Arkansas"	"05"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	25	94700	26.4
	"Arkansas"	"05"	"< 1 year"	"0"	"Assault by unspecified means"	"Y09"	11	94700	Unreliable
	"Arkansas"	"05"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	13	102251	Unreliable
	"Arkansas"	"05"	"16 years"	"16"	"Assault by other and unspecified firearm discharge"	"X95"	11	102251	Unreliable
	"Arkansas"	"05"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	102468	Unreliable
	"Arkansas"	"05"	"17 years"	"17"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	102468	Unreliable
	"Arkansas"	"05"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	25	102468	24.4
	"Arkansas"	"05"	"18 years"	"18"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	14	99627	Unreliable
	"Arkansas"	"05"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	99627	Unreliable
	"Arkansas"	"05"	"18 years"	"18"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	99627	Unreliable
	"Arkansas"	"05"	"18 years"	"18"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	99627	Unreliable
	"Arkansas"	"05"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	39	99627	39.1
	"Arkansas"	"05"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	20	100695	19.9
	"Arkansas"	"05"	"19 years"	"19"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	100695	Unreliable
	"Arkansas"	"05"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	31	100695	30.8
	"Arkansas"	"05"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	20	103853	19.3
	"Arkansas"	"05"	"20 years"	"20"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	103853	Unreliable
	"Arkansas"	"05"	"20 years"	"20"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	19	103853	Unreliable
	"Arkansas"	"05"	"20 years"	"20"	"Assault by other and unspecified firearm discharge"	"X95"	26	103853	25.0
	"Arkansas"	"05"	"21 years"	"21"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11	102989	Unreliable
	"Arkansas"	"05"	"21 years"	"21"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19	102989	Unreliable
