"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Nevada"	"32"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	14	92337	Unreliable
	"Nevada"	"32"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	32	92337	34.7
	"Nevada"	"32"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	24	92337	26.0
	"Nevada"	"32"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	11	92337	Unreliable
	"Nevada"	"32"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	21	92337	22.7
	"Nevada"	"32"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	10	92337	Unreliable
	"Nevada"	"32"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	11	92337	Unreliable
	"Nevada"	"32"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	11	92337	Unreliable
	"Nevada"	"32"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	13	92337	Unreliable
	"Nevada"	"32"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	69	92337	74.7
	"Nevada"	"32"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	42	92337	45.5
	"Nevada"	"32"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	15	97887	Unreliable
	"Nevada"	"32"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	24	90325	26.6
	"Nevada"	"32"	"19 years"	"19"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	16	82558	Unreliable
	"Nevada"	"32"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	27	82558	32.7
	"Nevada"	"32"	"20 years"	"20"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	85107	Unreliable
	"Nevada"	"32"	"20 years"	"20"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	85107	Unreliable
	"Nevada"	"32"	"20 years"	"20"	"Assault by other and unspecified firearm discharge"	"X95"	22	85107	25.8
	"Nevada"	"32"	"21 years"	"21"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	89187	Unreliable
	"Nevada"	"32"	"21 years"	"21"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	89187	Unreliable
	"Nevada"	"32"	"21 years"	"21"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	89187	Unreliable
