"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	32	955930	3.3
	"Texas"	"48"	"< 1 year"	"0"	"Septicaemia, unspecified"	"A41.9"	25	955930	2.6
	"Texas"	"48"	"< 1 year"	"0"	"Other viral infections of unspecified site"	"B34.8"	15	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Other secondary pulmonary hypertension"	"I27.2"	34	955930	3.6
	"Texas"	"48"	"< 1 year"	"0"	"Other specified cerebrovascular diseases"	"I67.8"	10	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Pneumonia, unspecified"	"J18.9"	11	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Other disorders of lung"	"J98.4"	10	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Unspecified renal failure"	"N19"	14	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by maternal hypertensive disorders"	"P00.0"	15	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	98	955930	10.3
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	149	955930	15.6
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by oligohydramnios"	"P01.2"	10	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by multiple pregnancy"	"P01.5"	18	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by other maternal complications of pregnancy"	"P01.8"	17	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	42	955930	4.4
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	55	955930	5.8
	"Texas"	"48"	"< 1 year"	"0"	"Newborn affected by complication of labour and delivery, unspecified"	"P03.9"	17	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Slow fetal growth, unspecified"	"P05.9"	26	955930	2.7
	"Texas"	"48"	"< 1 year"	"0"	"Extremely low birth weight"	"P07.0"	15	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	535	955930	56.0
	"Texas"	"48"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	137	955930	14.3
	"Texas"	"48"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	48	955930	5.0
	"Texas"	"48"	"< 1 year"	"0"	"Birth asphyxia, unspecified"	"P21.9"	24	955930	2.5
	"Texas"	"48"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	57	955930	6.0
	"Texas"	"48"	"< 1 year"	"0"	"Respiratory distress of newborn, unspecified"	"P22.9"	15	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Pneumothorax originating in the perinatal period"	"P25.1"	14	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	23	955930	2.4
	"Texas"	"48"	"< 1 year"	"0"	"Bronchopulmonary dysplasia originating in the perinatal period"	"P27.1"	21	955930	2.2
	"Texas"	"48"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	70	955930	7.3
	"Texas"	"48"	"< 1 year"	"0"	"Respiratory failure of newborn"	"P28.5"	12	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	73	955930	7.6
	"Texas"	"48"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	42	955930	4.4
	"Texas"	"48"	"< 1 year"	"0"	"Persistent fetal circulation"	"P29.3"	28	955930	2.9
	"Texas"	"48"	"< 1 year"	"0"	"Congenital herpesviral [herpes simplex] infection"	"P35.2"	14	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Sepsis of newborn due to Escherichia coli"	"P36.4"	26	955930	2.7
	"Texas"	"48"	"< 1 year"	"0"	"Other bacterial sepsis of newborn"	"P36.8"	11	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	98	955930	10.3
	"Texas"	"48"	"< 1 year"	"0"	"Infection specific to the perinatal period, unspecified"	"P39.9"	12	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	58	955930	6.1
	"Texas"	"48"	"< 1 year"	"0"	"Disseminated intravascular coagulation of newborn"	"P60"	20	955930	2.1
	"Texas"	"48"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	78	955930	8.2
	"Texas"	"48"	"< 1 year"	"0"	"Perinatal intestinal perforation"	"P78.0"	27	955930	2.8
	"Texas"	"48"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	47	955930	4.9
	"Texas"	"48"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	45	955930	4.7
	"Texas"	"48"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	114	955930	11.9
	"Texas"	"48"	"< 1 year"	"0"	"Encephalocele, unspecified"	"Q01.9"	10	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Congenital hydrocephalus, unspecified"	"Q03.9"	11	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Holoprosencephaly"	"Q04.2"	40	955930	4.2
	"Texas"	"48"	"< 1 year"	"0"	"Other reduction deformities of brain"	"Q04.3"	13	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Tetralogy of Fallot"	"Q21.3"	13	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	54	955930	5.6
	"Texas"	"48"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	89	955930	9.3
	"Texas"	"48"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	88	955930	9.2
	"Texas"	"48"	"< 1 year"	"0"	"Renal agenesis, unspecified"	"Q60.2"	24	955930	2.5
	"Texas"	"48"	"< 1 year"	"0"	"Polycystic kidney, unspecified"	"Q61.3"	27	955930	2.8
	"Texas"	"48"	"< 1 year"	"0"	"Renal dysplasia"	"Q61.4"	12	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Osteogenesis imperfecta"	"Q78.0"	11	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	38	955930	4.0
	"Texas"	"48"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	30	955930	3.1
	"Texas"	"48"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	36	955930	3.8
	"Texas"	"48"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	170	955930	17.8
	"Texas"	"48"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	51	955930	5.3
	"Texas"	"48"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	285	955930	29.8
	"Texas"	"48"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	292	955930	30.5
	"Texas"	"48"	"< 1 year"	"0"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	955930	Unreliable
	"Texas"	"48"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	115	955930	12.0
	"Texas"	"48"	"< 1 year"	"0"	"Unspecified threat to breathing"	"W84"	21	955930	2.2
	"Texas"	"48"	"< 1 year"	"0"	"Assault by unspecified means"	"Y09"	22	955930	2.3
	"Texas"	"48"	"1 year"	"1"	"Congenital malformation of heart, unspecified"	"Q24.9"	12	969563	Unreliable
	"Texas"	"48"	"1 year"	"1"	"Other ill-defined and unspecified causes of mortality"	"R99"	25	969563	2.6
	"Texas"	"48"	"1 year"	"1"	"Drowning and submersion while in swimming-pool"	"W67"	17	969563	Unreliable
	"Texas"	"48"	"1 year"	"1"	"Assault by unspecified means"	"Y09"	12	969563	Unreliable
	"Texas"	"48"	"2 years"	"2"	"Drowning and submersion while in swimming-pool"	"W67"	18	986405	Unreliable
	"Texas"	"48"	"2 years"	"2"	"Assault by unspecified means"	"Y09"	10	986405	Unreliable
	"Texas"	"48"	"3 years"	"3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	995967	Unreliable
	"Texas"	"48"	"3 years"	"3"	"Drowning and submersion while in swimming-pool"	"W67"	17	995967	Unreliable
	"Texas"	"48"	"4 years"	"4"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	10	1002642	Unreliable
	"Texas"	"48"	"4 years"	"4"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	1002642	Unreliable
	"Texas"	"48"	"5 years"	"5"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	1004041	Unreliable
	"Texas"	"48"	"6 years"	"6"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	12	1001618	Unreliable
	"Texas"	"48"	"12 years"	"12"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	1024578	Unreliable
	"Texas"	"48"	"13 years"	"13"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	1019420	Unreliable
	"Texas"	"48"	"14 years"	"14"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	1013753	Unreliable
	"Texas"	"48"	"14 years"	"14"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	20	1013753	2.0
	"Texas"	"48"	"14 years"	"14"	"Assault by other and unspecified firearm discharge"	"X95"	12	1013753	Unreliable
	"Texas"	"48"	"15 years"	"15"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	17	1012270	Unreliable
	"Texas"	"48"	"15 years"	"15"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	29	1012270	2.9
	"Texas"	"48"	"15 years"	"15"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	13	1012270	Unreliable
	"Texas"	"48"	"15 years"	"15"	"Assault by other and unspecified firearm discharge"	"X95"	13	1012270	Unreliable
	"Texas"	"48"	"16 years"	"16"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	15	1012525	Unreliable
	"Texas"	"48"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	30	1012525	3.0
	"Texas"	"48"	"16 years"	"16"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	26	1012525	2.6
	"Texas"	"48"	"16 years"	"16"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	1012525	Unreliable
	"Texas"	"48"	"16 years"	"16"	"Assault by other and unspecified firearm discharge"	"X95"	16	1012525	Unreliable
	"Texas"	"48"	"17 years"	"17"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	13	1006763	Unreliable
	"Texas"	"48"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	37	1006763	3.7
	"Texas"	"48"	"17 years"	"17"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	32	1006763	3.2
	"Texas"	"48"	"17 years"	"17"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	1006763	Unreliable
	"Texas"	"48"	"17 years"	"17"	"Assault by other and unspecified firearm discharge"	"X95"	20	1006763	2.0
	"Texas"	"48"	"18 years"	"18"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	10	963626	Unreliable
