"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	17	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	37	218054	17.0
	"Washington"	"53"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	23	218054	10.5
	"Washington"	"53"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	10	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	65	218054	29.8
	"Washington"	"53"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	17	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	13	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	18	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	10	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	11	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	21	218054	9.6
	"Washington"	"53"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	12	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	12	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	11	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	27	218054	12.4
	"Washington"	"53"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	16	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	88	218054	40.4
	"Washington"	"53"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	13	218054	Unreliable
	"Washington"	"53"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	26	218054	11.9
	"Washington"	"53"	"15 years"	"15"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12	220739	Unreliable
