"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Iowa"	"19"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	27	93435	28.9
	"Iowa"	"19"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	18	93435	Unreliable
	"Iowa"	"19"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	11	93435	Unreliable
	"Iowa"	"19"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	11	93435	Unreliable
	"Iowa"	"19"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	12	93435	Unreliable
	"Iowa"	"19"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	11	93435	Unreliable
	"Iowa"	"19"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	46	93435	49.2
	"Iowa"	"19"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	24	93435	25.7
	"Iowa"	"19"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	15	93435	Unreliable
	"Iowa"	"19"	"31 years"	"31"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	93976	Unreliable
	"Iowa"	"19"	"42 years"	"42"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	12	87420	Unreliable
	"Iowa"	"19"	"43 years"	"43"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	10	85785	Unreliable
	"Iowa"	"19"	"44 years"	"44"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	11	85390	Unreliable
	"Iowa"	"19"	"46 years"	"46"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	10	88517	Unreliable
	"Iowa"	"19"	"46 years"	"46"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	88517	Unreliable
	"Iowa"	"19"	"47 years"	"47"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	19	90322	Unreliable
