"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Wyoming"	"56"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	11	17709	Unreliable
	"Wyoming"	"56"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	10	17709	Unreliable
	"Wyoming"	"56"	"54 years"	"54"	"Acute myocardial infarction, unspecified"	"I21.9"	14	18005	Unreliable
	"Wyoming"	"56"	"55 years"	"55"	"Alcoholic cirrhosis of liver"	"K70.3"	13	18485	Unreliable
	"Wyoming"	"56"	"56 years"	"56"	"Acute myocardial infarction, unspecified"	"I21.9"	13	19307	Unreliable
	"Wyoming"	"56"	"57 years"	"57"	"Acute myocardial infarction, unspecified"	"I21.9"	15	19719	Unreliable
	"Wyoming"	"56"	"58 years"	"58"	"Acute myocardial infarction, unspecified"	"I21.9"	17	20418	Unreliable
	"Wyoming"	"56"	"59 years"	"59"	"Acute myocardial infarction, unspecified"	"I21.9"	21	20672	101.6
	"Wyoming"	"56"	"59 years"	"59"	"Alcoholic cirrhosis of liver"	"K70.3"	10	20672	Unreliable
	"Wyoming"	"56"	"60 years"	"60"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	14	20634	Unreliable
	"Wyoming"	"56"	"60 years"	"60"	"Acute myocardial infarction, unspecified"	"I21.9"	20	20634	96.9
	"Wyoming"	"56"	"61 years"	"61"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	16	20603	Unreliable
	"Wyoming"	"56"	"61 years"	"61"	"Acute myocardial infarction, unspecified"	"I21.9"	15	20603	Unreliable
	"Wyoming"	"56"	"62 years"	"62"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	10	20320	Unreliable
	"Wyoming"	"56"	"62 years"	"62"	"Acute myocardial infarction, unspecified"	"I21.9"	14	20320	Unreliable
	"Wyoming"	"56"	"62 years"	"62"	"Atherosclerotic heart disease"	"I25.1"	11	20320	Unreliable
	"Wyoming"	"56"	"62 years"	"62"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	20	20320	98.4
	"Wyoming"	"56"	"63 years"	"63"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	17	19966	Unreliable
	"Wyoming"	"56"	"63 years"	"63"	"Acute myocardial infarction, unspecified"	"I21.9"	23	19966	115.2
	"Wyoming"	"56"	"63 years"	"63"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	19966	Unreliable
	"Wyoming"	"56"	"63 years"	"63"	"Atherosclerotic heart disease"	"I25.1"	11	19966	Unreliable
	"Wyoming"	"56"	"63 years"	"63"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	16	19966	Unreliable
	"Wyoming"	"56"	"64 years"	"64"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	16	19614	Unreliable
	"Wyoming"	"56"	"64 years"	"64"	"Acute myocardial infarction, unspecified"	"I21.9"	18	19614	Unreliable
	"Wyoming"	"56"	"64 years"	"64"	"Atherosclerotic heart disease"	"I25.1"	11	19614	Unreliable
	"Wyoming"	"56"	"64 years"	"64"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	10	19614	Unreliable
	"Wyoming"	"56"	"65 years"	"65"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	18	18768	Unreliable
	"Wyoming"	"56"	"65 years"	"65"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	18768	Unreliable
	"Wyoming"	"56"	"65 years"	"65"	"Acute myocardial infarction, unspecified"	"I21.9"	34	18768	181.2
	"Wyoming"	"56"	"65 years"	"65"	"Atherosclerotic heart disease"	"I25.1"	10	18768	Unreliable
	"Wyoming"	"56"	"65 years"	"65"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15	18768	Unreliable
	"Wyoming"	"56"	"66 years"	"66"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	13	17927	Unreliable
	"Wyoming"	"56"	"66 years"	"66"	"Acute myocardial infarction, unspecified"	"I21.9"	26	17927	145.0
	"Wyoming"	"56"	"66 years"	"66"	"Atherosclerotic heart disease"	"I25.1"	10	17927	Unreliable
	"Wyoming"	"56"	"66 years"	"66"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15	17927	Unreliable
