"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	10	57334	Unreliable
	"Idaho"	"16"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	20	57334	34.9
	"Idaho"	"16"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	29	57334	50.6
	"Idaho"	"16"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	10	57334	Unreliable
	"Idaho"	"16"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	13	57334	Unreliable
	"Idaho"	"16"	"17 years"	"17"	"Intentional self-harm by handgun discharge"	"X72"	10	64867	Unreliable
	"Idaho"	"16"	"21 years"	"21"	"Intentional self-harm by handgun discharge"	"X72"	17	58816	Unreliable
	"Idaho"	"16"	"22 years"	"22"	"Intentional self-harm by handgun discharge"	"X72"	10	62783	Unreliable
	"Idaho"	"16"	"23 years"	"23"	"Intentional self-harm by handgun discharge"	"X72"	21	62183	33.8
	"Idaho"	"16"	"25 years"	"25"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	62880	Unreliable
	"Idaho"	"16"	"25 years"	"25"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	62880	Unreliable
	"Idaho"	"16"	"26 years"	"26"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	62109	Unreliable
	"Idaho"	"16"	"28 years"	"28"	"Intentional self-harm by handgun discharge"	"X72"	12	59402	Unreliable
	"Idaho"	"16"	"29 years"	"29"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	58031	Unreliable
	"Idaho"	"16"	"29 years"	"29"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	58031	Unreliable
	"Idaho"	"16"	"29 years"	"29"	"Intentional self-harm by handgun discharge"	"X72"	16	58031	Unreliable
	"Idaho"	"16"	"30 years"	"30"	"Intentional self-harm by handgun discharge"	"X72"	12	57217	Unreliable
	"Idaho"	"16"	"31 years"	"31"	"Intentional self-harm by handgun discharge"	"X72"	16	56820	Unreliable
	"Idaho"	"16"	"33 years"	"33"	"Intentional self-harm by handgun discharge"	"X72"	11	57260	Unreliable
	"Idaho"	"16"	"35 years"	"35"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	58266	Unreliable
	"Idaho"	"16"	"35 years"	"35"	"Intentional self-harm by handgun discharge"	"X72"	12	58266	Unreliable
	"Idaho"	"16"	"36 years"	"36"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	58431	Unreliable
	"Idaho"	"16"	"36 years"	"36"	"Intentional self-harm by handgun discharge"	"X72"	11	58431	Unreliable
	"Idaho"	"16"	"37 years"	"37"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	58553	Unreliable
	"Idaho"	"16"	"38 years"	"38"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	57679	Unreliable
	"Idaho"	"16"	"38 years"	"38"	"Intentional self-harm by handgun discharge"	"X72"	13	57679	Unreliable
	"Idaho"	"16"	"39 years"	"39"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	57180	Unreliable
	"Idaho"	"16"	"39 years"	"39"	"Intentional self-harm by handgun discharge"	"X72"	14	57180	Unreliable
	"Idaho"	"16"	"40 years"	"40"	"Intentional self-harm by handgun discharge"	"X72"	11	55816	Unreliable
	"Idaho"	"16"	"42 years"	"42"	"Acute myocardial infarction, unspecified"	"I21.9"	10	53076	Unreliable
	"Idaho"	"16"	"42 years"	"42"	"Intentional self-harm by handgun discharge"	"X72"	11	53076	Unreliable
	"Idaho"	"16"	"43 years"	"43"	"Intentional self-harm by handgun discharge"	"X72"	12	51986	Unreliable
	"Idaho"	"16"	"44 years"	"44"	"Acute myocardial infarction, unspecified"	"I21.9"	13	51099	Unreliable
	"Idaho"	"16"	"45 years"	"45"	"Acute myocardial infarction, unspecified"	"I21.9"	13	51420	Unreliable
	"Idaho"	"16"	"46 years"	"46"	"Acute myocardial infarction, unspecified"	"I21.9"	14	51581	Unreliable
	"Idaho"	"16"	"46 years"	"46"	"Intentional self-harm by handgun discharge"	"X72"	10	51581	Unreliable
