"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	12	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	11	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	39	204891	19.0
	"Tennessee"	"47"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	27	204891	13.2
	"Tennessee"	"47"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	17	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Slow fetal growth, unspecified"	"P05.9"	10	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	163	204891	79.6
	"Tennessee"	"47"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	46	204891	22.5
	"Tennessee"	"47"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	10	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	30	204891	14.6
	"Tennessee"	"47"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	12	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Bronchopulmonary dysplasia originating in the perinatal period"	"P27.1"	12	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	53	204891	25.9
	"Tennessee"	"47"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	19	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	17	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	20	204891	9.8
	"Tennessee"	"47"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	37	204891	18.1
	"Tennessee"	"47"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	12	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	12	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	15	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	35	204891	17.1
	"Tennessee"	"47"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	27	204891	13.2
	"Tennessee"	"47"	"< 1 year"	"0"	"Renal agenesis, unspecified"	"Q60.2"	13	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	17	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	12	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	24	204891	11.7
	"Tennessee"	"47"	"< 1 year"	"0"	"Patau syndrome, unspecified"	"Q91.7"	17	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	95	204891	46.4
	"Tennessee"	"47"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	157	204891	76.6
	"Tennessee"	"47"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	102	204891	49.8
	"Tennessee"	"47"	"< 1 year"	"0"	"Unspecified threat to breathing"	"W84"	15	204891	Unreliable
	"Tennessee"	"47"	"< 1 year"	"0"	"Assault by unspecified means"	"Y09"	12	204891	Unreliable
	"Tennessee"	"47"	"1 year"	"1"	"Other ill-defined and unspecified causes of mortality"	"R99"	13	206798	Unreliable
	"Tennessee"	"47"	"14 years"	"14"	"Assault by other and unspecified firearm discharge"	"X95"	11	217241	Unreliable
	"Tennessee"	"47"	"15 years"	"15"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	217658	Unreliable
	"Tennessee"	"47"	"15 years"	"15"	"Assault by other and unspecified firearm discharge"	"X95"	20	217658	9.2
	"Tennessee"	"47"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	23	219609	10.5
	"Tennessee"	"47"	"16 years"	"16"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	219609	Unreliable
	"Tennessee"	"47"	"16 years"	"16"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	22	219609	10.0
