"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	17	349260	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Septicaemia, unspecified"	"A41.9"	11	349260	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Other disorders of lung"	"J98.4"	16	349260	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	66	349260	18.9
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	109	349260	31.2
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	57	349260	16.3
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	32	349260	9.2
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	321	349260	91.9
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	140	349260	40.1
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	17	349260	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Birth asphyxia, unspecified"	"P21.9"	23	349260	6.6
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	44	349260	12.6
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	12	349260	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	18	349260	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	21	349260	6.0
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	29	349260	8.3
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Persistent fetal circulation"	"P29.3"	12	349260	Unreliable
