"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	13	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	58	332802	17.4
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	87	332802	26.1
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by multiple pregnancy"	"P01.5"	12	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	46	332802	13.8
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	27	332802	8.1
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	242	332802	72.7
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	93	332802	27.9
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	17	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	21	332802	6.3
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	10	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	17	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	17	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	29	332802	8.7
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	41	332802	12.3
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	14	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	32	332802	9.6
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	24	332802	7.2
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Anencephaly"	"Q00.0"	29	332802	8.7
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Hypoplastic left heart syndrome"	"Q23.4"	15	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Congenital malformation of heart, unspecified"	"Q24.9"	29	332802	8.7
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	14	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	12	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	12	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Congenital malformation, unspecified"	"Q89.9"	14	332802	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	41	332802	12.3
