"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"< 1 year"	"0"	"Newborn affected by incompetent cervix"	"P01.0"	15	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Newborn affected by premature rupture of membranes"	"P01.1"	32	139004	23.0
	"South Carolina"	"45"	"< 1 year"	"0"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	14	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Newborn affected by chorioamnionitis"	"P02.7"	10	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	102	139004	73.4
	"South Carolina"	"45"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	27	139004	19.4
	"South Carolina"	"45"	"< 1 year"	"0"	"Intrauterine hypoxia, unspecified"	"P20.9"	12	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Respiratory distress syndrome of newborn"	"P22.0"	16	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Primary atelectasis of newborn"	"P28.0"	11	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Neonatal cardiac failure"	"P29.0"	14	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Neonatal cardiac dysrhythmia"	"P29.1"	13	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	27	139004	19.4
	"South Carolina"	"45"	"< 1 year"	"0"	"Necrotizing enterocolitis of newborn"	"P77"	13	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Hydrops fetalis not due to haemolytic disease"	"P83.2"	13	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Hypoplasia and dysplasia of lung"	"Q33.6"	10	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Congenital diaphragmatic hernia"	"Q79.0"	11	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Edwards syndrome, unspecified"	"Q91.3"	19	139004	Unreliable
	"South Carolina"	"45"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	38	139004	27.3
	"South Carolina"	"45"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	35	139004	25.2
	"South Carolina"	"45"	"< 1 year"	"0"	"Accidental suffocation and strangulation in bed"	"W75"	59	139004	42.4
	"South Carolina"	"45"	"16 years"	"16"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	12	155082	Unreliable
	"South Carolina"	"45"	"17 years"	"17"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	15	155683	Unreliable
	"South Carolina"	"45"	"18 years"	"18"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	18	159752	Unreliable
	"South Carolina"	"45"	"19 years"	"19"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	11	164502	Unreliable
	"South Carolina"	"45"	"20 years"	"20"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	20	160513	12.5
