"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Delaware"	"10"	"< 1 year"	"0"	"Extreme immaturity"	"P07.2"	30	27366	109.6
	"Delaware"	"10"	"< 1 year"	"0"	"Other preterm infants"	"P07.3"	15	27366	Unreliable
	"Delaware"	"10"	"< 1 year"	"0"	"Sudden infant death syndrome - SIDS"	"R95"	11	27366	Unreliable
	"Delaware"	"10"	"< 1 year"	"0"	"Other ill-defined and unspecified causes of mortality"	"R99"	12	27366	Unreliable
	"Delaware"	"10"	"18 years"	"18"	"Assault by other and unspecified firearm discharge"	"X95"	11	31728	Unreliable
	"Delaware"	"10"	"19 years"	"19"	"Assault by other and unspecified firearm discharge"	"X95"	13	31318	Unreliable
	"Delaware"	"10"	"21 years"	"21"	"Assault by other and unspecified firearm discharge"	"X95"	12	28662	Unreliable
	"Delaware"	"10"	"22 years"	"22"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	29029	Unreliable
	"Delaware"	"10"	"22 years"	"22"	"Assault by other and unspecified firearm discharge"	"X95"	12	29029	Unreliable
	"Delaware"	"10"	"23 years"	"23"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	30277	Unreliable
	"Delaware"	"10"	"23 years"	"23"	"Assault by other and unspecified firearm discharge"	"X95"	13	30277	Unreliable
	"Delaware"	"10"	"24 years"	"24"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	30996	Unreliable
	"Delaware"	"10"	"25 years"	"25"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	32395	64.8
	"Delaware"	"10"	"25 years"	"25"	"Assault by other and unspecified firearm discharge"	"X95"	12	32395	Unreliable
	"Delaware"	"10"	"26 years"	"26"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	33278	84.1
	"Delaware"	"10"	"27 years"	"27"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	34101	70.4
	"Delaware"	"10"	"28 years"	"28"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	33889	85.6
	"Delaware"	"10"	"28 years"	"28"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	33889	Unreliable
	"Delaware"	"10"	"28 years"	"28"	"Assault by other and unspecified firearm discharge"	"X95"	11	33889	Unreliable
	"Delaware"	"10"	"29 years"	"29"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	33611	95.2
	"Delaware"	"10"	"29 years"	"29"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	33611	Unreliable
	"Delaware"	"10"	"30 years"	"30"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	32771	73.2
	"Delaware"	"10"	"31 years"	"31"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	31788	75.5
	"Delaware"	"10"	"31 years"	"31"	"Assault by other and unspecified firearm discharge"	"X95"	10	31788	Unreliable
	"Delaware"	"10"	"32 years"	"32"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	30743	81.3
	"Delaware"	"10"	"32 years"	"32"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	30743	Unreliable
	"Delaware"	"10"	"33 years"	"33"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	30349	95.6
	"Delaware"	"10"	"34 years"	"34"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	29895	97.0
	"Delaware"	"10"	"34 years"	"34"	"Assault by other and unspecified firearm discharge"	"X95"	10	29895	Unreliable
	"Delaware"	"10"	"35 years"	"35"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	29693	80.8
